tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0042_r1536_c8122,0,1,0,1,0,0.0,0.12866052985191345
test_0043_r1536_c8506,0,0,0,0,0,0.0,0.0
test_0044_r1536_c8890,0,0,0,0,0,0.0,0.0
test_0045_r1536_c9274,0,1,0,1,0,0.0,0.14738330245018005
test_0046_r1536_c9658,0,0,0,0,0,0.0,0.0
test_0047_r1536_c10042,0,1,0,1,0,0.0,0.12642088532447815
test_0048_r1536_c10426,0,0,0,0,0,0.0,0.0
test_0049_r1536_c10470,0,0,0,0,0,0.0,0.0
test_0050_r1920_c7354,1,0,0,0,1,0.0,0.0
test_0051_r1920_c7738,0,0,0,0,0,0.0,0.0
test_0052_r1920_c8122,0,0,0,0,0,0.0,0.0
test_0053_r1920_c8506,0,0,0,0,0,0.0,0.0
test_0054_r1920_c8890,0,0,0,0,0,0.0,0.0
test_0055_r1920_c9274,0,2,0,2,0,0.0,0.16246072947978973
test_0056_r1920_c9658,0,0,0,0,0,0.0,0.0
test_0057_r1920_c10042,1,0,0,0,1,0.0,0.0
test_0058_r1920_c10426,0,0,0,0,0,0.0,0.0
test_0059_r1920_c10470,0,0,0,0,0,0.0,0.0
test_0060_r2304_c7354,2,0,0,0,2,0.0,0.0
test_0061_r2304_c7738,0,0,0,0,0,0.0,0.0
test_0062_r2304_c8122,0,0,0,0,0,0.0,0.0
test_0063_r2304_c8506,0,0,0,0,0,0.0,0.0
test_0064_r2304_c8890,0,0,0,0,0,0.0,0.0
test_0065_r2304_c9274,0,0,0,0,0,0.0,0.0
test_0066_r2304_c9658,0,0,0,0,0,0.0,0.0
test_0067_r2304_c10042,2,0,0,0,2,0.0,0.0
test_0068_r2304_c10426,1,0,0,0,1,0.0,0.0
test_0069_r2304_c10470,1,0,0,0,1,0.0,0.0
test_0070_r2688_c7354,0,0,0,0,0,0.0,0.0
test_0071_r2688_c7738,0,0,0,0,0,0.0,0.0
test_0072_r2688_c8122,0,0,0,0,0,0.0,0.0
test_0073_r2688_c8506,0,0,0,0,0,0.0,0.0
test_0074_r2688_c8890,0,0,0,0,0,0.0,0.0
test_0075_r2688_c9274,0,0,0,0,0,0.0,0.0
test_0076_r2688_c9658,0,0,0,0,0,0.0,0.0
test_0077_r2688_c10042,0,0,0,0,0,0.0,0.0
test_0078_r2688_c10426,0,0,0,0,0,0.0,0.0
test_0079_r2688_c10470,0,0,0,0,0,0.0,0.0
test_0080_r3072_c7354,1,0,0,0,1,0.0,0.0
test_0081_r3072_c7738,1,1,0,1,1,0.0,0.16141626238822937
test_0082_r3072_c8122,0,0,0,0,0,0.0,0.0
test_0083_r3072_c8506,0,0,0,0,0,0.0,0.0
test_0084_r3072_c8890,0,0,0,0,0,0.0,0.0
test_0085_r3072_c9274,0,0,0,0,0,0.0,0.0
test_0086_r3072_c9658,0,0,0,0,0,0.0,0.0
test_0087_r3072_c10042,0,0,0,0,0,0.0,0.0
test_0088_r3072_c10426,0,0,0,0,0,0.0,0.0
test_0089_r3072_c10470,0,0,0,0,0,0.0,0.0
test_0090_r3456_c7354,7,2,0,2,7,0.0,0.3000216484069824
test_0091_r3456_c7738,1,0,0,0,1,0.0,0.0
test_0092_r3456_c8122,0,0,0,0,0,0.0,0.0
test_0093_r3456_c8506,0,1,0,1,0,0.0,0.2314113825559616
test_0094_r3456_c8890,0,0,0,0,0,0.0,0.0
test_0095_r3456_c9274,0,0,0,0,0,0.0,0.0
test_0096_r3456_c9658,0,0,0,0,0,0.0,0.0
test_0097_r3456_c10042,0,0,0,0,0,0.0,0.0
test_0098_r3456_c10426,0,0,0,0,0,0.0,0.0
test_0099_r3456_c10470,0,0,0,0,0,0.0,0.0
test_0100_r3840_c7354,4,1,0,1,4,0.0,0.16555042564868927
test_0101_r3840_c7738,0,0,0,0,0,0.0,0.0
test_0102_r3840_c8122,1,0,0,0,1,0.0,0.0
test_0103_r3840_c8506,1,0,0,0,1,0.0,0.0
test_0104_r3840_c8890,0,0,0,0,0,0.0,0.0
test_0105_r3840_c9274,0,0,0,0,0,0.0,0.0
test_0106_r3840_c9658,0,0,0,0,0,0.0,0.0
test_0107_r3840_c10042,0,0,0,0,0,0.0,0.0
test_0108_r3840_c10426,0,0,0,0,0,0.0,0.0
test_0109_r3840_c10470,0,1,0,1,0,0.0,0.11662343144416809
test_0110_r4224_c7354,6,5,3,2,3,0.29848936200141907,0.23353222012519836
test_0111_r4224_c7738,1,2,1,1,0,0.3151648938655853,0.12399981170892715
test_0112_r4224_c8122,0,0,0,0,0,0.0,0.0
test_0113_r4224_c8506,0,0,0,0,0,0.0,0.0
test_0114_r4224_c8890,0,0,0,0,0,0.0,0.0
test_0115_r4224_c9274,0,0,0,0,0,0.0,0.0
test_0116_r4224_c9658,0,0,0,0,0,0.0,0.0
test_0117_r4224_c10042,0,0,0,0,0,0.0,0.0
test_0118_r4224_c10426,0,0,0,0,0,0.0,0.0
test_0119_r4224_c10470,0,0,0,0,0,0.0,0.0
test_0120_r4608_c7354,2,4,0,4,2,0.0,0.2729550898075104
test_0121_r4608_c7738,0,0,0,0,0,0.0,0.0
test_0122_r4608_c8122,0,0,0,0,0,0.0,0.0
test_0123_r4608_c8506,1,0,0,0,1,0.0,0.0
test_0124_r4608_c8890,0,0,0,0,0,0.0,0.0
test_0125_r4608_c9274,0,0,0,0,0,0.0,0.0
test_0126_r4608_c9658,0,0,0,0,0,0.0,0.0
test_0127_r4608_c10042,0,0,0,0,0,0.0,0.0
test_0128_r4608_c10426,0,0,0,0,0,0.0,0.0
test_0129_r4608_c10470,0,0,0,0,0,0.0,0.0
test_0130_r4992_c7354,7,2,1,1,6,0.16094234585762024,0.1156860813498497
test_0131_r4992_c7738,2,2,1,1,1,0.1472838670015335,0.10820331424474716
test_0132_r4992_c8122,0,0,0,0,0,0.0,0.0
test_0133_r4992_c8506,0,0,0,0,0,0.0,0.0
test_0134_r4992_c8890,0,0,0,0,0,0.0,0.0
test_0135_r4992_c9274,0,0,0,0,0,0.0,0.0
test_0136_r4992_c9658,0,0,0,0,0,0.0,0.0
test_0137_r4992_c10042,0,0,0,0,0,0.0,0.0
test_0138_r4992_c10426,1,2,1,1,0,0.1421784907579422,0.21940545737743378
test_0139_r4992_c10470,1,3,1,2,0,0.18122345209121704,0.13678057491779327
test_0140_r5376_c7354,9,5,2,3,7,0.3613843321800232,0.2748476564884186
test_0141_r5376_c7738,5,1,0,1,5,0.0,0.12403467297554016
test_0142_r5376_c8122,0,0,0,0,0,0.0,0.0
test_0143_r5376_c8506,0,0,0,0,0,0.0,0.0
test_0144_r5376_c8890,0,0,0,0,0,0.0,0.0
test_0145_r5376_c9274,0,1,0,1,0,0.0,0.10401131212711334
test_0146_r5376_c9658,0,0,0,0,0,0.0,0.0
test_0147_r5376_c10042,0,0,0,0,0,0.0,0.0
test_0148_r5376_c10426,0,1,0,1,0,0.0,0.1173543855547905
test_0149_r5376_c10470,0,0,0,0,0,0.0,0.0
test_0150_r5760_c7354,1,1,0,1,1,0.0,0.11005004495382309
test_0151_r5760_c7738,2,0,0,0,2,0.0,0.0
test_0152_r5760_c8122,0,0,0,0,0,0.0,0.0
test_0153_r5760_c8506,0,0,0,0,0,0.0,0.0
test_0154_r5760_c8890,0,0,0,0,0,0.0,0.0
test_0155_r5760_c9274,0,1,0,1,0,0.0,0.11888468265533447
test_0156_r5760_c9658,0,0,0,0,0,0.0,0.0
test_0157_r5760_c10042,0,0,0,0,0,0.0,0.0
test_0158_r5760_c10426,0,0,0,0,0,0.0,0.0
test_0159_r5760_c10470,0,0,0,0,0,0.0,0.0
test_0160_r6144_c7354,0,2,0,2,0,0.0,0.2474011778831482
test_0161_r6144_c7738,1,0,0,0,1,0.0,0.0
test_0162_r6144_c8122,0,0,0,0,0,0.0,0.0
test_0163_r6144_c8506,0,0,0,0,0,0.0,0.0
test_0164_r6144_c8890,0,0,0,0,0,0.0,0.0
test_0165_r6144_c9274,0,0,0,0,0,0.0,0.0
test_0166_r6144_c9658,0,0,0,0,0,0.0,0.0
test_0167_r6144_c10042,0,0,0,0,0,0.0,0.0
test_0168_r6144_c10426,0,0,0,0,0,0.0,0.0
test_0169_r6144_c10470,0,0,0,0,0,0.0,0.0
test_0170_r6528_c7354,1,1,0,1,1,0.0,0.10232419520616531
test_0171_r6528_c7738,1,0,0,0,1,0.0,0.0
test_0172_r6528_c8122,0,0,0,0,0,0.0,0.0
test_0173_r6528_c8506,0,2,0,2,0,0.0,0.18003125488758087
test_0174_r6528_c8890,0,0,0,0,0,0.0,0.0
test_0175_r6528_c9274,0,0,0,0,0,0.0,0.0
test_0176_r6528_c9658,0,0,0,0,0,0.0,0.0
test_0177_r6528_c10042,0,0,0,0,0,0.0,0.0
test_0178_r6528_c10426,0,0,0,0,0,0.0,0.0
test_0179_r6528_c10470,0,0,0,0,0,0.0,0.0
test_0180_r6912_c7354,2,2,0,2,2,0.0,0.24301917850971222
test_0181_r6912_c7738,3,2,1,1,2,0.14097169041633606,0.22130097448825836
test_0182_r6912_c8122,2,1,1,0,1,0.11995131522417068,0.0
test_0183_r6912_c8506,3,0,0,0,3,0.0,0.0
test_0184_r6912_c8890,6,0,0,0,6,0.0,0.0
test_0185_r6912_c9274,0,0,0,0,0,0.0,0.0
test_0186_r6912_c9658,0,0,0,0,0,0.0,0.0
test_0187_r6912_c10042,0,0,0,0,0,0.0,0.0
test_0188_r6912_c10426,0,0,0,0,0,0.0,0.0
test_0189_r6912_c10470,0,0,0,0,0,0.0,0.0
test_0190_r7296_c7354,3,2,0,2,3,0.0,0.10787224024534225
test_0191_r7296_c7738,3,5,2,3,1,0.4981958568096161,0.24776890873908997
test_0192_r7296_c8122,2,4,1,3,1,0.4945317208766937,0.2493000626564026
test_0193_r7296_c8506,0,0,0,0,0,0.0,0.0
test_0194_r7296_c8890,1,0,0,0,1,0.0,0.0
test_0195_r7296_c9274,5,0,0,0,5,0.0,0.0
test_0196_r7296_c9658,0,0,0,0,0,0.0,0.0
test_0197_r7296_c10042,0,0,0,0,0,0.0,0.0
test_0198_r7296_c10426,1,1,1,0,0,0.16400718688964844,0.0
test_0199_r7296_c10470,1,1,1,0,0,0.1651996225118637,0.0
test_0200_r7680_c7354,0,5,0,5,0,0.0,0.19587963819503784
test_0201_r7680_c7738,2,3,1,2,1,0.30666837096214294,0.1828194260597229
test_0202_r7680_c8122,3,3,1,2,2,0.3154701292514801,0.1777183711528778
test_0203_r7680_c8506,1,0,0,0,1,0.0,0.0
test_0204_r7680_c8890,1,0,0,0,1,0.0,0.0
test_0205_r7680_c9274,3,0,0,0,3,0.0,0.0
test_0206_r7680_c9658,4,3,1,2,3,0.16689825057983398,0.21119461953639984
test_0207_r7680_c10042,2,1,0,1,2,0.0,0.17845164239406586
test_0208_r7680_c10426,1,1,1,0,0,0.14438097178936005,0.0
test_0209_r7680_c10470,1,1,1,0,0,0.1267915517091751,0.0
test_0210_r8064_c7354,2,4,1,3,1,0.2164415568113327,0.20447489619255066
test_0211_r8064_c7738,2,3,1,2,1,0.26125895977020264,0.4076210856437683
test_0212_r8064_c8122,2,2,0,2,2,0.0,0.14889389276504517
test_0213_r8064_c8506,1,1,0,1,1,0.0,0.1796586960554123
test_0214_r8064_c8890,2,0,0,0,2,0.0,0.0
test_0215_r8064_c9274,4,4,2,2,2,0.24772340059280396,0.15511296689510345
test_0216_r8064_c9658,1,4,1,3,0,0.2288062423467636,0.26734912395477295
test_0217_r8064_c10042,2,0,0,0,2,0.0,0.0
test_0218_r8064_c10426,1,0,0,0,1,0.0,0.0
test_0219_r8064_c10470,1,0,0,0,1,0.0,0.0
test_0220_r8448_c7354,1,4,1,3,0,0.33212822675704956,0.18880945444107056
test_0221_r8448_c7738,2,2,0,2,2,0.0,0.11128589510917664
test_0222_r8448_c8122,4,4,0,4,4,0.0,0.14495335519313812
test_0223_r8448_c8506,3,4,1,3,2,0.34755441546440125,0.16203530132770538
test_0224_r8448_c8890,0,3,0,3,0,0.0,0.22977623343467712
test_0225_r8448_c9274,0,0,0,0,0,0.0,0.0
test_0226_r8448_c9658,2,2,0,2,2,0.0,0.1416700929403305
test_0227_r8448_c10042,1,0,0,0,1,0.0,0.0
test_0228_r8448_c10426,0,0,0,0,0,0.0,0.0
test_0229_r8448_c10470,0,0,0,0,0,0.0,0.0
test_0230_r8832_c7354,0,0,0,0,0,0.0,0.0
test_0231_r8832_c7738,4,3,1,2,3,0.40863126516342163,0.20358411967754364
test_0232_r8832_c8122,1,3,0,3,1,0.0,0.14696064591407776
test_0233_r8832_c8506,3,1,0,1,3,0.0,0.18235577642917633
test_0234_r8832_c8890,2,7,1,6,1,0.3072051703929901,0.30013003945350647
test_0235_r8832_c9274,1,7,1,6,0,0.27713096141815186,0.26332440972328186
test_0236_r8832_c9658,3,8,2,6,1,0.29045915603637695,0.255124568939209
test_0237_r8832_c10042,4,4,2,2,2,0.38711658120155334,0.2846720218658447
test_0238_r8832_c10426,2,2,1,1,1,0.3093160092830658,0.20661282539367676
test_0239_r8832_c10470,2,2,1,1,1,0.33164629340171814,0.21223106980323792
test_0240_r9216_c7354,3,2,0,2,3,0.0,0.12709788978099823
test_0241_r9216_c7738,4,4,1,3,3,0.3652895390987396,0.15661847591400146
test_0242_r9216_c8122,3,2,1,1,2,0.15040627121925354,0.12549223005771637
test_0243_r9216_c8506,0,1,0,1,0,0.0,0.10015786439180374
test_0244_r9216_c8890,2,6,1,5,1,0.30920904874801636,0.29505375027656555
test_0245_r9216_c9274,3,10,2,8,1,0.3716147541999817,0.2688164710998535
test_0246_r9216_c9658,9,16,5,11,4,0.37213343381881714,0.2890753746032715
test_0247_r9216_c10042,5,7,2,5,3,0.13376832008361816,0.29894766211509705
test_0248_r9216_c10426,2,3,1,2,1,0.35600703954696655,0.12092101573944092
test_0249_r9216_c10470,2,2,1,1,1,0.302279531955719,0.18962717056274414
test_0250_r9600_c7354,3,6,0,6,3,0.0,0.1626148819923401
test_0251_r9600_c7738,3,4,2,2,1,0.21176187694072723,0.17913727462291718
test_0252_r9600_c8122,5,10,4,6,1,0.2306717336177826,0.30729854106903076
test_0253_r9600_c8506,1,6,0,6,1,0.0,0.21048897504806519
test_0254_r9600_c8890,1,0,0,0,1,0.0,0.0
test_0255_r9600_c9274,0,2,0,2,0,0.0,0.10941089689731598
test_0256_r9600_c9658,2,2,1,1,1,0.2216268628835678,0.15874651074409485
test_0257_r9600_c10042,1,2,1,1,0,0.10599205642938614,0.17063792049884796
test_0258_r9600_c10426,5,4,3,1,2,0.43899407982826233,0.22008123993873596
test_0259_r9600_c10470,5,8,4,4,1,0.3826986849308014,0.28965407609939575
test_0260_r9984_c7354,4,2,0,2,4,0.0,0.1251775026321411
test_0261_r9984_c7738,4,4,1,3,3,0.20663057267665863,0.23896841704845428
test_0262_r9984_c8122,5,19,3,16,2,0.3368990421295166,0.30515149235725403
test_0263_r9984_c8506,2,3,0,3,2,0.0,0.14626233279705048
test_0264_r9984_c8890,4,6,2,4,2,0.31232380867004395,0.2191678136587143
test_0265_r9984_c9274,2,5,2,3,0,0.33432039618492126,0.3195231854915619
test_0266_r9984_c9658,1,0,0,0,1,0.0,0.0
test_0267_r9984_c10042,1,0,0,0,1,0.0,0.0
test_0268_r9984_c10426,4,2,1,1,3,0.3782709836959839,0.19096194207668304
test_0269_r9984_c10470,4,5,3,2,1,0.3404272496700287,0.26790904998779297
test_0270_r10368_c7354,6,3,1,2,5,0.18769052624702454,0.11380492150783539
test_0271_r10368_c7738,3,2,0,2,3,0.0,0.2169651985168457
test_0272_r10368_c8122,3,11,1,10,2,0.3297300338745117,0.24457067251205444
test_0273_r10368_c8506,2,1,0,1,2,0.0,0.12083450704813004
test_0274_r10368_c8890,5,3,2,1,3,0.1791340559720993,0.11092627793550491
test_0275_r10368_c9274,2,4,0,4,2,0.0,0.16198338568210602
test_0276_r10368_c9658,0,2,0,2,0,0.0,0.13650751113891602
test_0277_r10368_c10042,0,0,0,0,0,0.0,0.0
test_0278_r10368_c10426,1,2,1,1,0,0.16265462338924408,0.23583984375
test_0279_r10368_c10470,2,3,1,2,1,0.27532634139060974,0.15492944419384003
test_0280_r10468_c7354,6,2,0,2,6,0.0,0.23872219026088715
test_0281_r10468_c7738,2,4,0,4,2,0.0,0.17990684509277344
test_0282_r10468_c8122,2,10,0,10,2,0.0,0.3190208971500397
test_0283_r10468_c8506,0,0,0,0,0,0.0,0.0
test_0284_r10468_c8890,3,1,1,0,2,0.1696508526802063,0.0
test_0285_r10468_c9274,2,2,0,2,2,0.0,0.1510389894247055
test_0286_r10468_c9658,1,5,1,4,0,0.2253987193107605,0.1703733652830124
test_0287_r10468_c10042,0,0,0,0,0,0.0,0.0
test_0288_r10468_c10426,1,1,1,0,0,0.21496295928955078,0.0
test_0289_r10468_c10470,2,3,1,2,1,0.24893246591091156,0.15772800147533417
