tile_name,row_start,col_start,left,bottom,right,top
38SMB_00646_r3600_c3840,3600,3840,438400.0,3660800.0,441600.0,3664000.0
38SMB_00647_r3600_c4080,3600,4080,440800.0,3660800.0,444000.0,3664000.0
38SMB_00648_r3600_c4320,3600,4320,443200.0,3660800.0,446400.0,3664000.0
38SMB_00649_r3600_c4560,3600,4560,445600.0,3660800.0,448800.0,3664000.0
38SMB_00650_r3600_c4800,3600,4800,448000.0,3660800.0,451200.0,3664000.0
38SMB_00651_r3600_c5040,3600,5040,450400.0,3660800.0,453600.0,3664000.0
38SMB_00652_r3600_c5280,3600,5280,452800.0,3660800.0,456000.0,3664000.0
38SMB_00653_r3600_c5520,3600,5520,455200.0,3660800.0,458400.0,3664000.0
38SMB_00654_r3600_c5760,3600,5760,457600.0,3660800.0,460800.0,3664000.0
38SMB_00655_r3600_c6000,3600,6000,460000.0,3660800.0,463200.0,3664000.0
38SMB_00656_r3600_c6240,3600,6240,462400.0,3660800.0,465600.0,3664000.0
38SMB_00657_r3600_c6480,3600,6480,464800.0,3660800.0,468000.0,3664000.0
38SMB_00658_r3600_c6720,3600,6720,467200.0,3660800.0,470400.0,3664000.0
38SMB_00659_r3600_c6960,3600,6960,469600.0,3660800.0,472800.0,3664000.0
38SMB_00660_r3600_c7200,3600,7200,472000.0,3660800.0,475200.0,3664000.0
38SMB_00661_r3600_c7440,3600,7440,474400.0,3660800.0,477600.0,3664000.0
38SMB_00662_r3600_c7680,3600,7680,476800.0,3660800.0,480000.0,3664000.0
38SMB_00663_r3600_c7920,3600,7920,479200.0,3660800.0,482400.0,3664000.0
38SMB_00664_r3600_c8160,3600,8160,481600.0,3660800.0,484800.0,3664000.0
38SMB_00665_r3600_c8400,3600,8400,484000.0,3660800.0,487200.0,3664000.0
38SMB_00666_r3600_c8640,3600,8640,486400.0,3660800.0,489600.0,3664000.0
38SMB_00667_r3600_c8880,3600,8880,488800.0,3660800.0,492000.0,3664000.0
38SMB_00668_r3600_c9120,3600,9120,491200.0,3660800.0,494400.0,3664000.0
38SMB_00669_r3600_c9360,3600,9360,493600.0,3660800.0,496800.0,3664000.0
38SMB_00670_r3600_c9600,3600,9600,496000.0,3660800.0,499200.0,3664000.0
38SMB_00671_r3600_c9680,3600,9680,496800.0,3660800.0,500000.0,3664000.0
38SMB_00672_r3840_c0,3840,0,400000.0,3658400.0,403200.0,3661600.0
38SMB_00673_r3840_c240,3840,240,402400.0,3658400.0,405600.0,3661600.0
38SMB_00674_r3840_c480,3840,480,404800.0,3658400.0,408000.0,3661600.0
38SMB_00675_r3840_c720,3840,720,407200.0,3658400.0,410400.0,3661600.0
38SMB_00676_r3840_c960,3840,960,409600.0,3658400.0,412800.0,3661600.0
38SMB_00677_r3840_c1200,3840,1200,412000.0,3658400.0,415200.0,3661600.0
38SMB_00678_r3840_c1440,3840,1440,414400.0,3658400.0,417600.0,3661600.0
38SMB_00679_r3840_c1680,3840,1680,416800.0,3658400.0,420000.0,3661600.0
38SMB_00680_r3840_c1920,3840,1920,419200.0,3658400.0,422400.0,3661600.0
38SMB_00681_r3840_c2160,3840,2160,421600.0,3658400.0,424800.0,3661600.0
38SMB_00682_r3840_c2400,3840,2400,424000.0,3658400.0,427200.0,3661600.0
38SMB_00683_r3840_c2640,3840,2640,426400.0,3658400.0,429600.0,3661600.0
38SMB_00684_r3840_c2880,3840,2880,428800.0,3658400.0,432000.0,3661600.0
38SMB_00685_r3840_c3120,3840,3120,431200.0,3658400.0,434400.0,3661600.0
38SMB_00686_r3840_c3360,3840,3360,433600.0,3658400.0,436800.0,3661600.0
38SMB_00687_r3840_c3600,3840,3600,436000.0,3658400.0,439200.0,3661600.0
38SMB_00688_r3840_c3840,3840,3840,438400.0,3658400.0,441600.0,3661600.0
38SMB_00689_r3840_c4080,3840,4080,440800.0,3658400.0,444000.0,3661600.0
38SMB_00690_r3840_c4320,3840,4320,443200.0,3658400.0,446400.0,3661600.0
38SMB_00691_r3840_c4560,3840,4560,445600.0,3658400.0,448800.0,3661600.0
38SMB_00692_r3840_c4800,3840,4800,448000.0,3658400.0,451200.0,3661600.0
38SMB_00693_r3840_c5040,3840,5040,450400.0,3658400.0,453600.0,3661600.0
38SMB_00694_r3840_c5280,3840,5280,452800.0,3658400.0,456000.0,3661600.0
38SMB_00695_r3840_c5520,3840,5520,455200.0,3658400.0,458400.0,3661600.0
38SMB_00696_r3840_c5760,3840,5760,457600.0,3658400.0,460800.0,3661600.0
38SMB_00697_r3840_c6000,3840,6000,460000.0,3658400.0,463200.0,3661600.0
38SMB_00698_r3840_c6240,3840,6240,462400.0,3658400.0,465600.0,3661600.0
38SMB_00699_r3840_c6480,3840,6480,464800.0,3658400.0,468000.0,3661600.0
38SMB_00700_r3840_c6720,3840,6720,467200.0,3658400.0,470400.0,3661600.0
38SMB_00701_r3840_c6960,3840,6960,469600.0,3658400.0,472800.0,3661600.0
38SMB_00702_r3840_c7200,3840,7200,472000.0,3658400.0,475200.0,3661600.0
38SMB_00703_r3840_c7440,3840,7440,474400.0,3658400.0,477600.0,3661600.0
38SMB_00704_r3840_c7680,3840,7680,476800.0,3658400.0,480000.0,3661600.0
38SMB_00705_r3840_c7920,3840,7920,479200.0,3658400.0,482400.0,3661600.0
38SMB_00706_r3840_c8160,3840,8160,481600.0,3658400.0,484800.0,3661600.0
38SMB_00707_r3840_c8400,3840,8400,484000.0,3658400.0,487200.0,3661600.0
38SMB_00708_r3840_c8640,3840,8640,486400.0,3658400.0,489600.0,3661600.0
38SMB_00709_r3840_c8880,3840,8880,488800.0,3658400.0,492000.0,3661600.0
38SMB_00710_r3840_c9120,3840,9120,491200.0,3658400.0,494400.0,3661600.0
38SMB_00711_r3840_c9360,3840,9360,493600.0,3658400.0,496800.0,3661600.0
38SMB_00712_r3840_c9600,3840,9600,496000.0,3658400.0,499200.0,3661600.0
38SMB_00713_r3840_c9680,3840,9680,496800.0,3658400.0,500000.0,3661600.0
38SMB_00714_r4080_c0,4080,0,400000.0,3656000.0,403200.0,3659200.0
38SMB_00715_r4080_c240,4080,240,402400.0,3656000.0,405600.0,3659200.0
38SMB_00716_r4080_c480,4080,480,404800.0,3656000.0,408000.0,3659200.0
38SMB_00717_r4080_c720,4080,720,407200.0,3656000.0,410400.0,3659200.0
38SMB_00718_r4080_c960,4080,960,409600.0,3656000.0,412800.0,3659200.0
38SMB_00719_r4080_c1200,4080,1200,412000.0,3656000.0,415200.0,3659200.0
38SMB_00720_r4080_c1440,4080,1440,414400.0,3656000.0,417600.0,3659200.0
38SMB_00721_r4080_c1680,4080,1680,416800.0,3656000.0,420000.0,3659200.0
38SMB_00722_r4080_c1920,4080,1920,419200.0,3656000.0,422400.0,3659200.0
38SMB_00723_r4080_c2160,4080,2160,421600.0,3656000.0,424800.0,3659200.0
38SMB_00724_r4080_c2400,4080,2400,424000.0,3656000.0,427200.0,3659200.0
38SMB_00725_r4080_c2640,4080,2640,426400.0,3656000.0,429600.0,3659200.0
38SMB_00726_r4080_c2880,4080,2880,428800.0,3656000.0,432000.0,3659200.0
38SMB_00727_r4080_c3120,4080,3120,431200.0,3656000.0,434400.0,3659200.0
38SMB_00728_r4080_c3360,4080,3360,433600.0,3656000.0,436800.0,3659200.0
38SMB_00729_r4080_c3600,4080,3600,436000.0,3656000.0,439200.0,3659200.0
38SMB_00730_r4080_c3840,4080,3840,438400.0,3656000.0,441600.0,3659200.0
38SMB_00731_r4080_c4080,4080,4080,440800.0,3656000.0,444000.0,3659200.0
38SMB_00732_r4080_c4320,4080,4320,443200.0,3656000.0,446400.0,3659200.0
38SMB_00733_r4080_c4560,4080,4560,445600.0,3656000.0,448800.0,3659200.0
38SMB_00734_r4080_c4800,4080,4800,448000.0,3656000.0,451200.0,3659200.0
38SMB_00735_r4080_c5040,4080,5040,450400.0,3656000.0,453600.0,3659200.0
38SMB_00736_r4080_c5280,4080,5280,452800.0,3656000.0,456000.0,3659200.0
38SMB_00737_r4080_c5520,4080,5520,455200.0,3656000.0,458400.0,3659200.0
38SMB_00738_r4080_c5760,4080,5760,457600.0,3656000.0,460800.0,3659200.0
38SMB_00739_r4080_c6000,4080,6000,460000.0,3656000.0,463200.0,3659200.0
38SMB_00740_r4080_c6240,4080,6240,462400.0,3656000.0,465600.0,3659200.0
38SMB_00741_r4080_c6480,4080,6480,464800.0,3656000.0,468000.0,3659200.0
38SMB_00742_r4080_c6720,4080,6720,467200.0,3656000.0,470400.0,3659200.0
38SMB_00743_r4080_c6960,4080,6960,469600.0,3656000.0,472800.0,3659200.0
38SMB_00744_r4080_c7200,4080,7200,472000.0,3656000.0,475200.0,3659200.0
38SMB_00745_r4080_c7440,4080,7440,474400.0,3656000.0,477600.0,3659200.0
38SMB_00746_r4080_c7680,4080,7680,476800.0,3656000.0,480000.0,3659200.0
38SMB_00747_r4080_c7920,4080,7920,479200.0,3656000.0,482400.0,3659200.0
38SMB_00748_r4080_c8160,4080,8160,481600.0,3656000.0,484800.0,3659200.0
38SMB_00749_r4080_c8400,4080,8400,484000.0,3656000.0,487200.0,3659200.0
38SMB_00750_r4080_c8640,4080,8640,486400.0,3656000.0,489600.0,3659200.0
38SMB_00751_r4080_c8880,4080,8880,488800.0,3656000.0,492000.0,3659200.0
38SMB_00752_r4080_c9120,4080,9120,491200.0,3656000.0,494400.0,3659200.0
38SMB_00753_r4080_c9360,4080,9360,493600.0,3656000.0,496800.0,3659200.0
38SMB_00754_r4080_c9600,4080,9600,496000.0,3656000.0,499200.0,3659200.0
38SMB_00755_r4080_c9680,4080,9680,496800.0,3656000.0,500000.0,3659200.0
38SMB_00756_r4320_c0,4320,0,400000.0,3653600.0,403200.0,3656800.0
38SMB_00757_r4320_c240,4320,240,402400.0,3653600.0,405600.0,3656800.0
38SMB_00758_r4320_c480,4320,480,404800.0,3653600.0,408000.0,3656800.0
38SMB_00759_r4320_c720,4320,720,407200.0,3653600.0,410400.0,3656800.0
38SMB_00760_r4320_c960,4320,960,409600.0,3653600.0,412800.0,3656800.0
38SMB_00761_r4320_c1200,4320,1200,412000.0,3653600.0,415200.0,3656800.0
38SMB_00762_r4320_c1440,4320,1440,414400.0,3653600.0,417600.0,3656800.0
38SMB_00763_r4320_c1680,4320,1680,416800.0,3653600.0,420000.0,3656800.0
38SMB_00764_r4320_c1920,4320,1920,419200.0,3653600.0,422400.0,3656800.0
38SMB_00765_r4320_c2160,4320,2160,421600.0,3653600.0,424800.0,3656800.0
38SMB_00766_r4320_c2400,4320,2400,424000.0,3653600.0,427200.0,3656800.0
38SMB_00767_r4320_c2640,4320,2640,426400.0,3653600.0,429600.0,3656800.0
38SMB_00768_r4320_c2880,4320,2880,428800.0,3653600.0,432000.0,3656800.0
38SMB_00769_r4320_c3120,4320,3120,431200.0,3653600.0,434400.0,3656800.0
38SMB_00770_r4320_c3360,4320,3360,433600.0,3653600.0,436800.0,3656800.0
38SMB_00771_r4320_c3600,4320,3600,436000.0,3653600.0,439200.0,3656800.0
38SMB_00772_r4320_c3840,4320,3840,438400.0,3653600.0,441600.0,3656800.0
38SMB_00773_r4320_c4080,4320,4080,440800.0,3653600.0,444000.0,3656800.0
38SMB_00774_r4320_c4320,4320,4320,443200.0,3653600.0,446400.0,3656800.0
38SMB_00775_r4320_c4560,4320,4560,445600.0,3653600.0,448800.0,3656800.0
38SMB_00776_r4320_c4800,4320,4800,448000.0,3653600.0,451200.0,3656800.0
38SMB_00777_r4320_c5040,4320,5040,450400.0,3653600.0,453600.0,3656800.0
38SMB_00778_r4320_c5280,4320,5280,452800.0,3653600.0,456000.0,3656800.0
38SMB_00779_r4320_c5520,4320,5520,455200.0,3653600.0,458400.0,3656800.0
38SMB_00780_r4320_c5760,4320,5760,457600.0,3653600.0,460800.0,3656800.0
38SMB_00781_r4320_c6000,4320,6000,460000.0,3653600.0,463200.0,3656800.0
38SMB_00782_r4320_c6240,4320,6240,462400.0,3653600.0,465600.0,3656800.0
38SMB_00783_r4320_c6480,4320,6480,464800.0,3653600.0,468000.0,3656800.0
38SMB_00784_r4320_c6720,4320,6720,467200.0,3653600.0,470400.0,3656800.0
38SMB_00785_r4320_c6960,4320,6960,469600.0,3653600.0,472800.0,3656800.0
38SMB_00786_r4320_c7200,4320,7200,472000.0,3653600.0,475200.0,3656800.0
38SMB_00787_r4320_c7440,4320,7440,474400.0,3653600.0,477600.0,3656800.0
38SMB_00788_r4320_c7680,4320,7680,476800.0,3653600.0,480000.0,3656800.0
38SMB_00789_r4320_c7920,4320,7920,479200.0,3653600.0,482400.0,3656800.0
38SMB_00790_r4320_c8160,4320,8160,481600.0,3653600.0,484800.0,3656800.0
38SMB_00791_r4320_c8400,4320,8400,484000.0,3653600.0,487200.0,3656800.0
38SMB_00792_r4320_c8640,4320,8640,486400.0,3653600.0,489600.0,3656800.0
38SMB_00793_r4320_c8880,4320,8880,488800.0,3653600.0,492000.0,3656800.0
38SMB_00794_r4320_c9120,4320,9120,491200.0,3653600.0,494400.0,3656800.0
38SMB_00795_r4320_c9360,4320,9360,493600.0,3653600.0,496800.0,3656800.0
38SMB_00796_r4320_c9600,4320,9600,496000.0,3653600.0,499200.0,3656800.0
38SMB_00797_r4320_c9680,4320,9680,496800.0,3653600.0,500000.0,3656800.0
38SMB_00798_r4560_c0,4560,0,400000.0,3651200.0,403200.0,3654400.0
38SMB_00799_r4560_c240,4560,240,402400.0,3651200.0,405600.0,3654400.0
38SMB_00800_r4560_c480,4560,480,404800.0,3651200.0,408000.0,3654400.0
38SMB_00801_r4560_c720,4560,720,407200.0,3651200.0,410400.0,3654400.0
38SMB_00802_r4560_c960,4560,960,409600.0,3651200.0,412800.0,3654400.0
38SMB_00803_r4560_c1200,4560,1200,412000.0,3651200.0,415200.0,3654400.0
38SMB_00804_r4560_c1440,4560,1440,414400.0,3651200.0,417600.0,3654400.0
38SMB_00805_r4560_c1680,4560,1680,416800.0,3651200.0,420000.0,3654400.0
38SMB_00806_r4560_c1920,4560,1920,419200.0,3651200.0,422400.0,3654400.0
38SMB_00807_r4560_c2160,4560,2160,421600.0,3651200.0,424800.0,3654400.0
38SMB_00808_r4560_c2400,4560,2400,424000.0,3651200.0,427200.0,3654400.0
38SMB_00809_r4560_c2640,4560,2640,426400.0,3651200.0,429600.0,3654400.0
38SMB_00810_r4560_c2880,4560,2880,428800.0,3651200.0,432000.0,3654400.0
38SMB_00811_r4560_c3120,4560,3120,431200.0,3651200.0,434400.0,3654400.0
38SMB_00812_r4560_c3360,4560,3360,433600.0,3651200.0,436800.0,3654400.0
38SMB_00813_r4560_c3600,4560,3600,436000.0,3651200.0,439200.0,3654400.0
38SMB_00814_r4560_c3840,4560,3840,438400.0,3651200.0,441600.0,3654400.0
38SMB_00815_r4560_c4080,4560,4080,440800.0,3651200.0,444000.0,3654400.0
38SMB_00816_r4560_c4320,4560,4320,443200.0,3651200.0,446400.0,3654400.0
38SMB_00817_r4560_c4560,4560,4560,445600.0,3651200.0,448800.0,3654400.0
38SMB_00818_r4560_c4800,4560,4800,448000.0,3651200.0,451200.0,3654400.0
38SMB_00819_r4560_c5040,4560,5040,450400.0,3651200.0,453600.0,3654400.0
38SMB_00820_r4560_c5280,4560,5280,452800.0,3651200.0,456000.0,3654400.0
38SMB_00821_r4560_c5520,4560,5520,455200.0,3651200.0,458400.0,3654400.0
38SMB_00822_r4560_c5760,4560,5760,457600.0,3651200.0,460800.0,3654400.0
38SMB_00823_r4560_c6000,4560,6000,460000.0,3651200.0,463200.0,3654400.0
38SMB_00824_r4560_c6240,4560,6240,462400.0,3651200.0,465600.0,3654400.0
38SMB_00825_r4560_c6480,4560,6480,464800.0,3651200.0,468000.0,3654400.0
38SMB_00826_r4560_c6720,4560,6720,467200.0,3651200.0,470400.0,3654400.0
38SMB_00827_r4560_c6960,4560,6960,469600.0,3651200.0,472800.0,3654400.0
38SMB_00828_r4560_c7200,4560,7200,472000.0,3651200.0,475200.0,3654400.0
38SMB_00829_r4560_c7440,4560,7440,474400.0,3651200.0,477600.0,3654400.0
38SMB_00830_r4560_c7680,4560,7680,476800.0,3651200.0,480000.0,3654400.0
38SMB_00831_r4560_c7920,4560,7920,479200.0,3651200.0,482400.0,3654400.0
38SMB_00832_r4560_c8160,4560,8160,481600.0,3651200.0,484800.0,3654400.0
38SMB_00833_r4560_c8400,4560,8400,484000.0,3651200.0,487200.0,3654400.0
38SMB_00834_r4560_c8640,4560,8640,486400.0,3651200.0,489600.0,3654400.0
38SMB_00835_r4560_c8880,4560,8880,488800.0,3651200.0,492000.0,3654400.0
38SMB_00836_r4560_c9120,4560,9120,491200.0,3651200.0,494400.0,3654400.0
38SMB_00837_r4560_c9360,4560,9360,493600.0,3651200.0,496800.0,3654400.0
38SMB_00838_r4560_c9600,4560,9600,496000.0,3651200.0,499200.0,3654400.0
38SMB_00839_r4560_c9680,4560,9680,496800.0,3651200.0,500000.0,3654400.0
38SMB_00840_r4800_c0,4800,0,400000.0,3648800.0,403200.0,3652000.0
38SMB_00841_r4800_c240,4800,240,402400.0,3648800.0,405600.0,3652000.0
38SMB_00842_r4800_c480,4800,480,404800.0,3648800.0,408000.0,3652000.0
38SMB_00843_r4800_c720,4800,720,407200.0,3648800.0,410400.0,3652000.0
38SMB_00844_r4800_c960,4800,960,409600.0,3648800.0,412800.0,3652000.0
38SMB_00845_r4800_c1200,4800,1200,412000.0,3648800.0,415200.0,3652000.0
38SMB_00846_r4800_c1440,4800,1440,414400.0,3648800.0,417600.0,3652000.0
38SMB_00847_r4800_c1680,4800,1680,416800.0,3648800.0,420000.0,3652000.0
38SMB_00848_r4800_c1920,4800,1920,419200.0,3648800.0,422400.0,3652000.0
38SMB_00849_r4800_c2160,4800,2160,421600.0,3648800.0,424800.0,3652000.0
38SMB_00850_r4800_c2400,4800,2400,424000.0,3648800.0,427200.0,3652000.0
38SMB_00851_r4800_c2640,4800,2640,426400.0,3648800.0,429600.0,3652000.0
38SMB_00852_r4800_c2880,4800,2880,428800.0,3648800.0,432000.0,3652000.0
38SMB_00853_r4800_c3120,4800,3120,431200.0,3648800.0,434400.0,3652000.0
38SMB_00854_r4800_c3360,4800,3360,433600.0,3648800.0,436800.0,3652000.0
38SMB_00855_r4800_c3600,4800,3600,436000.0,3648800.0,439200.0,3652000.0
38SMB_00856_r4800_c3840,4800,3840,438400.0,3648800.0,441600.0,3652000.0
38SMB_00857_r4800_c4080,4800,4080,440800.0,3648800.0,444000.0,3652000.0
38SMB_00858_r4800_c4320,4800,4320,443200.0,3648800.0,446400.0,3652000.0
38SMB_00859_r4800_c4560,4800,4560,445600.0,3648800.0,448800.0,3652000.0
38SMB_00860_r4800_c4800,4800,4800,448000.0,3648800.0,451200.0,3652000.0
38SMB_00861_r4800_c5040,4800,5040,450400.0,3648800.0,453600.0,3652000.0
38SMB_00862_r4800_c5280,4800,5280,452800.0,3648800.0,456000.0,3652000.0
38SMB_00863_r4800_c5520,4800,5520,455200.0,3648800.0,458400.0,3652000.0
38SMB_00864_r4800_c5760,4800,5760,457600.0,3648800.0,460800.0,3652000.0
38SMB_00865_r4800_c6000,4800,6000,460000.0,3648800.0,463200.0,3652000.0
38SMB_00866_r4800_c6240,4800,6240,462400.0,3648800.0,465600.0,3652000.0
38SMB_00867_r4800_c6480,4800,6480,464800.0,3648800.0,468000.0,3652000.0
38SMB_00868_r4800_c6720,4800,6720,467200.0,3648800.0,470400.0,3652000.0
38SMB_00869_r4800_c6960,4800,6960,469600.0,3648800.0,472800.0,3652000.0
38SMB_00870_r4800_c7200,4800,7200,472000.0,3648800.0,475200.0,3652000.0
38SMB_00871_r4800_c7440,4800,7440,474400.0,3648800.0,477600.0,3652000.0
38SMB_00872_r4800_c7680,4800,7680,476800.0,3648800.0,480000.0,3652000.0
38SMB_00873_r4800_c7920,4800,7920,479200.0,3648800.0,482400.0,3652000.0
38SMB_00874_r4800_c8160,4800,8160,481600.0,3648800.0,484800.0,3652000.0
38SMB_00875_r4800_c8400,4800,8400,484000.0,3648800.0,487200.0,3652000.0
38SMB_00876_r4800_c8640,4800,8640,486400.0,3648800.0,489600.0,3652000.0
38SMB_00877_r4800_c8880,4800,8880,488800.0,3648800.0,492000.0,3652000.0
38SMB_00878_r4800_c9120,4800,9120,491200.0,3648800.0,494400.0,3652000.0
38SMB_00879_r4800_c9360,4800,9360,493600.0,3648800.0,496800.0,3652000.0
38SMB_00880_r4800_c9600,4800,9600,496000.0,3648800.0,499200.0,3652000.0
38SMB_00881_r4800_c9680,4800,9680,496800.0,3648800.0,500000.0,3652000.0
38SMB_00882_r5040_c0,5040,0,400000.0,3646400.0,403200.0,3649600.0
38SMB_00883_r5040_c240,5040,240,402400.0,3646400.0,405600.0,3649600.0
38SMB_00884_r5040_c480,5040,480,404800.0,3646400.0,408000.0,3649600.0
38SMB_00885_r5040_c720,5040,720,407200.0,3646400.0,410400.0,3649600.0
38SMB_00886_r5040_c960,5040,960,409600.0,3646400.0,412800.0,3649600.0
38SMB_00887_r5040_c1200,5040,1200,412000.0,3646400.0,415200.0,3649600.0
38SMB_00888_r5040_c1440,5040,1440,414400.0,3646400.0,417600.0,3649600.0
38SMB_00889_r5040_c1680,5040,1680,416800.0,3646400.0,420000.0,3649600.0
38SMB_00890_r5040_c1920,5040,1920,419200.0,3646400.0,422400.0,3649600.0
38SMB_00891_r5040_c2160,5040,2160,421600.0,3646400.0,424800.0,3649600.0
38SMB_00892_r5040_c2400,5040,2400,424000.0,3646400.0,427200.0,3649600.0
38SMB_00893_r5040_c2640,5040,2640,426400.0,3646400.0,429600.0,3649600.0
38SMB_00894_r5040_c2880,5040,2880,428800.0,3646400.0,432000.0,3649600.0
38SMB_00895_r5040_c3120,5040,3120,431200.0,3646400.0,434400.0,3649600.0
38SMB_00896_r5040_c3360,5040,3360,433600.0,3646400.0,436800.0,3649600.0
38SMB_00897_r5040_c3600,5040,3600,436000.0,3646400.0,439200.0,3649600.0
38SMB_00898_r5040_c3840,5040,3840,438400.0,3646400.0,441600.0,3649600.0
38SMB_00899_r5040_c4080,5040,4080,440800.0,3646400.0,444000.0,3649600.0
38SMB_00900_r5040_c4320,5040,4320,443200.0,3646400.0,446400.0,3649600.0
38SMB_00901_r5040_c4560,5040,4560,445600.0,3646400.0,448800.0,3649600.0
38SMB_00902_r5040_c4800,5040,4800,448000.0,3646400.0,451200.0,3649600.0
38SMB_00903_r5040_c5040,5040,5040,450400.0,3646400.0,453600.0,3649600.0
38SMB_00904_r5040_c5280,5040,5280,452800.0,3646400.0,456000.0,3649600.0
38SMB_00905_r5040_c5520,5040,5520,455200.0,3646400.0,458400.0,3649600.0
38SMB_00906_r5040_c5760,5040,5760,457600.0,3646400.0,460800.0,3649600.0
38SMB_00907_r5040_c6000,5040,6000,460000.0,3646400.0,463200.0,3649600.0
38SMB_00908_r5040_c6240,5040,6240,462400.0,3646400.0,465600.0,3649600.0
38SMB_00909_r5040_c6480,5040,6480,464800.0,3646400.0,468000.0,3649600.0
38SMB_00910_r5040_c6720,5040,6720,467200.0,3646400.0,470400.0,3649600.0
38SMB_00911_r5040_c6960,5040,6960,469600.0,3646400.0,472800.0,3649600.0
38SMB_00912_r5040_c7200,5040,7200,472000.0,3646400.0,475200.0,3649600.0
38SMB_00913_r5040_c7440,5040,7440,474400.0,3646400.0,477600.0,3649600.0
38SMB_00914_r5040_c7680,5040,7680,476800.0,3646400.0,480000.0,3649600.0
38SMB_00915_r5040_c7920,5040,7920,479200.0,3646400.0,482400.0,3649600.0
38SMB_00916_r5040_c8160,5040,8160,481600.0,3646400.0,484800.0,3649600.0
38SMB_00917_r5040_c8400,5040,8400,484000.0,3646400.0,487200.0,3649600.0
38SMB_00918_r5040_c8640,5040,8640,486400.0,3646400.0,489600.0,3649600.0
38SMB_00919_r5040_c8880,5040,8880,488800.0,3646400.0,492000.0,3649600.0
38SMB_00920_r5040_c9120,5040,9120,491200.0,3646400.0,494400.0,3649600.0
38SMB_00921_r5040_c9360,5040,9360,493600.0,3646400.0,496800.0,3649600.0
38SMB_00922_r5040_c9600,5040,9600,496000.0,3646400.0,499200.0,3649600.0
38SMB_00923_r5040_c9680,5040,9680,496800.0,3646400.0,500000.0,3649600.0
38SMB_00924_r5280_c0,5280,0,400000.0,3644000.0,403200.0,3647200.0
38SMB_00925_r5280_c240,5280,240,402400.0,3644000.0,405600.0,3647200.0
38SMB_00926_r5280_c480,5280,480,404800.0,3644000.0,408000.0,3647200.0
38SMB_00927_r5280_c720,5280,720,407200.0,3644000.0,410400.0,3647200.0
38SMB_00928_r5280_c960,5280,960,409600.0,3644000.0,412800.0,3647200.0
38SMB_00929_r5280_c1200,5280,1200,412000.0,3644000.0,415200.0,3647200.0
38SMB_00930_r5280_c1440,5280,1440,414400.0,3644000.0,417600.0,3647200.0
38SMB_00931_r5280_c1680,5280,1680,416800.0,3644000.0,420000.0,3647200.0
38SMB_00932_r5280_c1920,5280,1920,419200.0,3644000.0,422400.0,3647200.0
38SMB_00933_r5280_c2160,5280,2160,421600.0,3644000.0,424800.0,3647200.0
38SMB_00934_r5280_c2400,5280,2400,424000.0,3644000.0,427200.0,3647200.0
38SMB_00935_r5280_c2640,5280,2640,426400.0,3644000.0,429600.0,3647200.0
38SMB_00936_r5280_c2880,5280,2880,428800.0,3644000.0,432000.0,3647200.0
38SMB_00937_r5280_c3120,5280,3120,431200.0,3644000.0,434400.0,3647200.0
38SMB_00938_r5280_c3360,5280,3360,433600.0,3644000.0,436800.0,3647200.0
38SMB_00939_r5280_c3600,5280,3600,436000.0,3644000.0,439200.0,3647200.0
38SMB_00940_r5280_c3840,5280,3840,438400.0,3644000.0,441600.0,3647200.0
38SMB_00941_r5280_c4080,5280,4080,440800.0,3644000.0,444000.0,3647200.0
38SMB_00942_r5280_c4320,5280,4320,443200.0,3644000.0,446400.0,3647200.0
38SMB_00943_r5280_c4560,5280,4560,445600.0,3644000.0,448800.0,3647200.0
38SMB_00944_r5280_c4800,5280,4800,448000.0,3644000.0,451200.0,3647200.0
38SMB_00945_r5280_c5040,5280,5040,450400.0,3644000.0,453600.0,3647200.0
38SMB_00946_r5280_c5280,5280,5280,452800.0,3644000.0,456000.0,3647200.0
38SMB_00947_r5280_c5520,5280,5520,455200.0,3644000.0,458400.0,3647200.0
38SMB_00948_r5280_c5760,5280,5760,457600.0,3644000.0,460800.0,3647200.0
38SMB_00949_r5280_c6000,5280,6000,460000.0,3644000.0,463200.0,3647200.0
38SMB_00950_r5280_c6240,5280,6240,462400.0,3644000.0,465600.0,3647200.0
38SMB_00951_r5280_c6480,5280,6480,464800.0,3644000.0,468000.0,3647200.0
38SMB_00952_r5280_c6720,5280,6720,467200.0,3644000.0,470400.0,3647200.0
38SMB_00953_r5280_c6960,5280,6960,469600.0,3644000.0,472800.0,3647200.0
38SMB_00954_r5280_c7200,5280,7200,472000.0,3644000.0,475200.0,3647200.0
38SMB_00955_r5280_c7440,5280,7440,474400.0,3644000.0,477600.0,3647200.0
38SMB_00956_r5280_c7680,5280,7680,476800.0,3644000.0,480000.0,3647200.0
38SMB_00957_r5280_c7920,5280,7920,479200.0,3644000.0,482400.0,3647200.0
38SMB_00958_r5280_c8160,5280,8160,481600.0,3644000.0,484800.0,3647200.0
38SMB_00959_r5280_c8400,5280,8400,484000.0,3644000.0,487200.0,3647200.0
38SMB_00960_r5280_c8640,5280,8640,486400.0,3644000.0,489600.0,3647200.0
38SMB_00961_r5280_c8880,5280,8880,488800.0,3644000.0,492000.0,3647200.0
38SMB_00962_r5280_c9120,5280,9120,491200.0,3644000.0,494400.0,3647200.0
38SMB_00963_r5280_c9360,5280,9360,493600.0,3644000.0,496800.0,3647200.0
38SMB_00964_r5280_c9600,5280,9600,496000.0,3644000.0,499200.0,3647200.0
