tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0098_r3456_c10425,0,0,0,0,0,0.0,0.0
test_0099_r3456_c10470,0,0,0,0,0,0.0,0.0
test_0100_r3840_c7353,4,1,0,1,4,0.0,0.10759496688842773
test_0101_r3840_c7737,0,0,0,0,0,0.0,0.0
test_0102_r3840_c8121,0,0,0,0,0,0.0,0.0
test_0103_r3840_c8505,0,0,0,0,0,0.0,0.0
test_0104_r3840_c8889,0,0,0,0,0,0.0,0.0
test_0105_r3840_c9273,0,2,0,2,0,0.0,0.17716237902641296
test_0106_r3840_c9657,3,9,2,7,1,0.2990102469921112,0.3273943066596985
test_0107_r3840_c10041,1,2,1,1,0,0.31423959136009216,0.17745937407016754
test_0108_r3840_c10425,0,0,0,0,0,0.0,0.0
test_0109_r3840_c10470,0,0,0,0,0,0.0,0.0
test_0110_r4224_c7353,5,6,3,3,2,0.6629728674888611,0.1629476696252823
test_0111_r4224_c7737,1,1,1,0,0,0.6626613140106201,0.0
test_0112_r4224_c8121,0,0,0,0,0,0.0,0.0
test_0113_r4224_c8505,0,0,0,0,0,0.0,0.0
test_0114_r4224_c8889,0,0,0,0,0,0.0,0.0
test_0115_r4224_c9273,0,0,0,0,0,0.0,0.0
test_0116_r4224_c9657,0,2,0,2,0,0.0,0.31513074040412903
test_0117_r4224_c10041,0,0,0,0,0,0.0,0.0
test_0118_r4224_c10425,0,0,0,0,0,0.0,0.0
test_0119_r4224_c10470,0,0,0,0,0,0.0,0.0
test_0120_r4608_c7353,1,1,0,1,1,0.0,0.18670916557312012
test_0121_r4608_c7737,0,0,0,0,0,0.0,0.0
test_0122_r4608_c8121,0,0,0,0,0,0.0,0.0
test_0123_r4608_c8505,0,0,0,0,0,0.0,0.0
test_0124_r4608_c8889,0,0,0,0,0,0.0,0.0
test_0125_r4608_c9273,0,0,0,0,0,0.0,0.0
test_0126_r4608_c9657,0,0,0,0,0,0.0,0.0
test_0127_r4608_c10041,1,2,1,1,0,0.5045565366744995,0.11204616725444794
test_0128_r4608_c10425,0,0,0,0,0,0.0,0.0
test_0129_r4608_c10470,0,0,0,0,0,0.0,0.0
test_0130_r4992_c7353,3,0,0,0,3,0.0,0.0
test_0131_r4992_c7737,0,0,0,0,0,0.0,0.0
test_0132_r4992_c8121,0,0,0,0,0,0.0,0.0
test_0133_r4992_c8505,0,0,0,0,0,0.0,0.0
test_0134_r4992_c8889,0,0,0,0,0,0.0,0.0
test_0135_r4992_c9273,0,1,0,1,0,0.0,0.1091563031077385
test_0136_r4992_c9657,0,0,0,0,0,0.0,0.0
test_0137_r4992_c10041,0,0,0,0,0,0.0,0.0
test_0138_r4992_c10425,1,1,1,0,0,0.417064905166626,0.0
test_0139_r4992_c10470,1,2,1,1,0,0.4133295714855194,0.10712447017431259
test_0140_r5376_c7353,3,4,2,2,1,0.5951125025749207,0.11693093180656433
test_0141_r5376_c7737,2,0,0,0,2,0.0,0.0
test_0142_r5376_c8121,0,0,0,0,0,0.0,0.0
test_0143_r5376_c8505,0,0,0,0,0,0.0,0.0
test_0144_r5376_c8889,0,0,0,0,0,0.0,0.0
test_0145_r5376_c9273,0,0,0,0,0,0.0,0.0
test_0146_r5376_c9657,0,0,0,0,0,0.0,0.0
test_0147_r5376_c10041,0,0,0,0,0,0.0,0.0
test_0148_r5376_c10425,0,0,0,0,0,0.0,0.0
test_0149_r5376_c10470,0,0,0,0,0,0.0,0.0
test_0150_r5760_c7353,2,0,0,0,2,0.0,0.0
test_0151_r5760_c7737,5,0,0,0,5,0.0,0.0
test_0152_r5760_c8121,0,0,0,0,0,0.0,0.0
test_0153_r5760_c8505,0,0,0,0,0,0.0,0.0
test_0154_r5760_c8889,0,0,0,0,0,0.0,0.0
test_0155_r5760_c9273,0,0,0,0,0,0.0,0.0
test_0156_r5760_c9657,0,0,0,0,0,0.0,0.0
test_0157_r5760_c10041,0,0,0,0,0,0.0,0.0
test_0158_r5760_c10425,0,0,0,0,0,0.0,0.0
test_0159_r5760_c10470,0,0,0,0,0,0.0,0.0
test_0160_r6144_c7353,0,3,0,3,0,0.0,0.48451992869377136
test_0161_r6144_c7737,2,0,0,0,2,0.0,0.0
test_0162_r6144_c8121,0,0,0,0,0,0.0,0.0
test_0163_r6144_c8505,0,0,0,0,0,0.0,0.0
test_0164_r6144_c8889,0,0,0,0,0,0.0,0.0
test_0165_r6144_c9273,0,0,0,0,0,0.0,0.0
test_0166_r6144_c9657,0,0,0,0,0,0.0,0.0
test_0167_r6144_c10041,0,0,0,0,0,0.0,0.0
test_0168_r6144_c10425,0,0,0,0,0,0.0,0.0
test_0169_r6144_c10470,0,0,0,0,0,0.0,0.0
test_0170_r6528_c7353,1,0,0,0,1,0.0,0.0
test_0171_r6528_c7737,0,0,0,0,0,0.0,0.0
test_0172_r6528_c8121,0,0,0,0,0,0.0,0.0
test_0173_r6528_c8505,0,0,0,0,0,0.0,0.0
test_0174_r6528_c8889,0,1,0,1,0,0.0,0.15011470019817352
test_0175_r6528_c9273,0,0,0,0,0,0.0,0.0
test_0176_r6528_c9657,0,0,0,0,0,0.0,0.0
test_0177_r6528_c10041,0,0,0,0,0,0.0,0.0
test_0178_r6528_c10425,0,0,0,0,0,0.0,0.0
test_0179_r6528_c10470,0,0,0,0,0,0.0,0.0
test_0180_r6912_c7353,2,3,1,2,1,0.5027479529380798,0.14340369403362274
test_0181_r6912_c7737,1,1,1,0,0,0.15454553067684174,0.0
test_0182_r6912_c8121,0,1,0,1,0,0.0,0.19441275298595428
test_0183_r6912_c8505,2,3,0,3,2,0.0,0.1979369819164276
test_0184_r6912_c8889,2,1,0,1,2,0.0,0.11266858875751495
test_0185_r6912_c9273,0,0,0,0,0,0.0,0.0
test_0186_r6912_c9657,0,2,0,2,0,0.0,0.1236349567770958
test_0187_r6912_c10041,0,2,0,2,0,0.0,0.1412169337272644
test_0188_r6912_c10425,0,0,0,0,0,0.0,0.0
test_0189_r6912_c10470,0,0,0,0,0,0.0,0.0
test_0190_r7296_c7353,4,0,0,0,4,0.0,0.0
test_0191_r7296_c7737,3,2,2,0,1,0.26780253648757935,0.0
test_0192_r7296_c8121,1,1,1,0,0,0.27205324172973633,0.0
test_0193_r7296_c8505,0,1,0,1,0,0.0,0.14442750811576843
test_0194_r7296_c8889,1,0,0,0,1,0.0,0.0
test_0195_r7296_c9273,3,2,0,2,3,0.0,0.15206311643123627
test_0196_r7296_c9657,0,3,0,3,0,0.0,0.24890197813510895
test_0197_r7296_c10041,0,4,0,4,0,0.0,0.20166179537773132
test_0198_r7296_c10425,1,0,0,0,1,0.0,0.0
test_0199_r7296_c10470,1,0,0,0,1,0.0,0.0
test_0200_r7680_c7353,1,1,0,1,1,0.0,0.23173917829990387
test_0201_r7680_c7737,4,1,1,0,3,0.2223457247018814,0.0
test_0202_r7680_c8121,2,3,2,1,0,0.24413001537322998,0.10923247039318085
test_0203_r7680_c8505,0,0,0,0,0,0.0,0.0
test_0204_r7680_c8889,0,0,0,0,0,0.0,0.0
test_0205_r7680_c9273,1,0,0,0,1,0.0,0.0
test_0206_r7680_c9657,5,5,2,3,3,0.33286842703819275,0.3055570721626282
test_0207_r7680_c10041,1,5,1,4,0,0.2892393469810486,0.18679025769233704
test_0208_r7680_c10425,1,0,0,0,1,0.0,0.0
test_0209_r7680_c10470,1,0,0,0,1,0.0,0.0
test_0210_r8064_c7353,3,6,2,4,1,0.13306012749671936,0.4253212809562683
test_0211_r8064_c7737,3,1,1,0,2,0.35098719596862793,0.0
test_0212_r8064_c8121,1,1,0,1,1,0.0,0.13858161866664886
test_0213_r8064_c8505,0,0,0,0,0,0.0,0.0
test_0214_r8064_c8889,2,0,0,0,2,0.0,0.0
test_0215_r8064_c9273,6,1,1,0,5,0.4820050597190857,0.0
test_0216_r8064_c9657,2,5,2,3,0,0.42913565039634705,0.31049925088882446
test_0217_r8064_c10041,3,5,2,3,1,0.3066522479057312,0.17619310319423676
test_0218_r8064_c10425,1,0,0,0,1,0.0,0.0
test_0219_r8064_c10470,1,0,0,0,1,0.0,0.0
test_0220_r8448_c7353,5,11,2,9,3,0.41656750440597534,0.24906961619853973
test_0221_r8448_c7737,4,5,1,4,3,0.15643936395645142,0.3385604918003082
test_0222_r8448_c8121,3,5,0,5,3,0.0,0.3236992359161377
test_0223_r8448_c8505,2,2,1,1,1,0.5669419765472412,0.15045984089374542
test_0224_r8448_c8889,1,2,1,1,0,0.4397021234035492,0.12825459241867065
test_0225_r8448_c9273,0,0,0,0,0,0.0,0.0
test_0226_r8448_c9657,0,0,0,0,0,0.0,0.0
test_0227_r8448_c10041,0,4,0,4,0,0.0,0.2006864696741104
test_0228_r8448_c10425,0,2,0,2,0,0.0,0.17658491432666779
test_0229_r8448_c10470,0,1,0,1,0,0.0,0.20309947431087494
test_0230_r8832_c7353,3,1,0,1,3,0.0,0.12486850470304489
test_0231_r8832_c7737,3,9,1,8,2,0.41927266120910645,0.1891537457704544
test_0232_r8832_c8121,2,2,1,1,1,0.10500798374414444,0.11710421741008759
test_0233_r8832_c8505,2,2,1,1,1,0.4781425893306732,0.10373842716217041
test_0234_r8832_c8889,3,10,3,7,0,0.5664408206939697,0.29951679706573486
test_0235_r8832_c9273,2,11,2,9,0,0.558551549911499,0.4078049957752228
test_0236_r8832_c9657,1,4,1,3,0,0.5998415946960449,0.40730026364326477
test_0237_r8832_c10041,2,3,2,1,0,0.4565011262893677,0.1066373884677887
test_0238_r8832_c10425,1,3,1,2,0,0.48179975152015686,0.2075495719909668
test_0239_r8832_c10470,1,3,1,2,0,0.4781671166419983,0.21288903057575226
test_0240_r9216_c7353,9,0,0,0,9,0.0,0.0
test_0241_r9216_c7737,3,4,1,3,2,0.45854833722114563,0.18958701193332672
test_0242_r9216_c8121,3,9,2,7,1,0.42325732111930847,0.3611627519130707
test_0243_r9216_c8505,0,1,0,1,0,0.0,0.12295109778642654
test_0244_r9216_c8889,3,9,2,7,1,0.5597796440124512,0.3027380406856537
test_0245_r9216_c9273,5,11,4,7,1,0.6097824573516846,0.2963494062423706
test_0246_r9216_c9657,10,7,6,1,4,0.6128588318824768,0.1798882633447647
test_0247_r9216_c10041,7,6,3,3,4,0.5779522061347961,0.1810416728258133
test_0248_r9216_c10425,4,3,1,2,3,0.3877304196357727,0.289387583732605
test_0249_r9216_c10470,4,4,2,2,2,0.39823901653289795,0.317466676235199
test_0250_r9600_c7353,2,6,0,6,2,0.0,0.35462531447410583
test_0251_r9600_c7737,1,3,1,2,0,0.6504629254341125,0.22234219312667847
test_0252_r9600_c8121,4,12,4,8,0,0.6693189144134521,0.34786924719810486
test_0253_r9600_c8505,0,3,0,3,0,0.0,0.21849043667316437
test_0254_r9600_c8889,0,0,0,0,0,0.0,0.0
test_0255_r9600_c9273,1,2,1,1,0,0.14438007771968842,0.11382254958152771
test_0256_r9600_c9657,2,2,2,0,0,0.2511870563030243,0.0
test_0257_r9600_c10041,1,1,1,0,0,0.11581990867853165,0.0
test_0258_r9600_c10425,5,5,2,3,3,0.3939966559410095,0.11374862492084503
test_0259_r9600_c10470,5,5,2,3,3,0.39477455615997314,0.2242548018693924
test_0260_r9984_c7353,5,0,0,0,5,0.0,0.0
test_0261_r9984_c7737,3,5,1,4,2,0.2592080235481262,0.32863208651542664
test_0262_r9984_c8121,5,14,4,10,1,0.47434741258621216,0.4486095905303955
test_0263_r9984_c8505,4,5,0,5,4,0.0,0.38089194893836975
test_0264_r9984_c8889,8,2,1,1,7,0.40777599811553955,0.12129153311252594
test_0265_r9984_c9273,6,2,1,1,5,0.5201942920684814,0.1695607751607895
test_0266_r9984_c9657,1,1,1,0,0,0.24665099382400513,0.0
test_0267_r9984_c10041,0,1,0,1,0,0.0,0.21438786387443542
test_0268_r9984_c10425,4,3,1,2,3,0.4110379219055176,0.2036915123462677
test_0269_r9984_c10470,4,3,1,2,3,0.39350610971450806,0.13345490396022797
test_0270_r10368_c7353,4,1,0,1,4,0.0,0.2236616015434265
test_0271_r10368_c7737,14,1,0,1,14,0.0,0.371604859828949
test_0272_r10368_c8121,4,9,2,7,2,0.2596755623817444,0.487697958946228
test_0273_r10368_c8505,2,2,0,2,2,0.0,0.25533732771873474
test_0274_r10368_c8889,5,2,0,2,5,0.0,0.3311161696910858
test_0275_r10368_c9273,3,7,3,4,0,0.2729697525501251,0.3002716600894928
test_0276_r10368_c9657,0,4,0,4,0,0.0,0.3544767200946808
test_0277_r10368_c10041,0,1,0,1,0,0.0,0.1875721961259842
test_0278_r10368_c10425,1,2,1,1,0,0.5396210551261902,0.14825300872325897
test_0279_r10368_c10470,3,2,1,1,2,0.5188176035881042,0.24515357613563538
test_0280_r10468_c7353,4,1,0,1,4,0.0,0.2186599224805832
test_0281_r10468_c7737,17,2,0,2,17,0.0,0.17230463027954102
test_0282_r10468_c8121,3,8,2,6,1,0.29600217938423157,0.29690858721733093
test_0283_r10468_c8505,0,3,0,3,0,0.0,0.21698641777038574
test_0284_r10468_c8889,3,4,0,4,3,0.0,0.261155903339386
test_0285_r10468_c9273,2,5,2,3,0,0.29205748438835144,0.22181545197963715
test_0286_r10468_c9657,2,6,1,5,1,0.3674072325229645,0.39077523350715637
test_0287_r10468_c10041,0,2,0,2,0,0.0,0.2507617175579071
test_0288_r10468_c10425,1,2,1,1,0,0.551521360874176,0.16568200290203094
test_0289_r10468_c10470,3,1,1,0,2,0.5133481621742249,0.0
