tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0045_r1536_c9273,0,1,0,1,0,0.0,0.10282929241657257
test_0046_r1536_c9657,0,0,0,0,0,0.0,0.0
test_0047_r1536_c10041,0,0,0,0,0,0.0,0.0
test_0048_r1536_c10425,0,0,0,0,0,0.0,0.0
test_0049_r1536_c10470,0,0,0,0,0,0.0,0.0
test_0050_r1920_c7353,0,0,0,0,0,0.0,0.0
test_0051_r1920_c7737,0,0,0,0,0,0.0,0.0
test_0052_r1920_c8121,0,0,0,0,0,0.0,0.0
test_0053_r1920_c8505,0,1,0,1,0,0.0,0.18670423328876495
test_0054_r1920_c8889,0,1,0,1,0,0.0,0.21981006860733032
test_0055_r1920_c9273,0,1,0,1,0,0.0,0.10657021403312683
test_0056_r1920_c9657,0,0,0,0,0,0.0,0.0
test_0057_r1920_c10041,0,0,0,0,0,0.0,0.0
test_0058_r1920_c10425,0,0,0,0,0,0.0,0.0
test_0059_r1920_c10470,0,0,0,0,0,0.0,0.0
test_0060_r2304_c7353,2,0,0,0,2,0.0,0.0
test_0061_r2304_c7737,0,0,0,0,0,0.0,0.0
test_0062_r2304_c8121,0,0,0,0,0,0.0,0.0
test_0063_r2304_c8505,0,0,0,0,0,0.0,0.0
test_0064_r2304_c8889,0,0,0,0,0,0.0,0.0
test_0065_r2304_c9273,0,0,0,0,0,0.0,0.0
test_0066_r2304_c9657,0,0,0,0,0,0.0,0.0
test_0067_r2304_c10041,1,0,0,0,1,0.0,0.0
test_0068_r2304_c10425,1,0,0,0,1,0.0,0.0
test_0069_r2304_c10470,1,0,0,0,1,0.0,0.0
test_0070_r2688_c7353,0,0,0,0,0,0.0,0.0
test_0071_r2688_c7737,1,5,1,4,0,0.3014097213745117,0.17923398315906525
test_0072_r2688_c8121,0,0,0,0,0,0.0,0.0
test_0073_r2688_c8505,0,1,0,1,0,0.0,0.12359147518873215
test_0074_r2688_c8889,0,3,0,3,0,0.0,0.5182629823684692
test_0075_r2688_c9273,0,1,0,1,0,0.0,0.11148450523614883
test_0076_r2688_c9657,0,0,0,0,0,0.0,0.0
test_0077_r2688_c10041,0,0,0,0,0,0.0,0.0
test_0078_r2688_c10425,0,0,0,0,0,0.0,0.0
test_0079_r2688_c10470,0,0,0,0,0,0.0,0.0
test_0080_r3072_c7353,0,0,0,0,0,0.0,0.0
test_0081_r3072_c7737,3,7,2,5,1,0.21462439000606537,0.39727839827537537
test_0082_r3072_c8121,0,0,0,0,0,0.0,0.0
test_0083_r3072_c8505,0,0,0,0,0,0.0,0.0
test_0084_r3072_c8889,0,5,0,5,0,0.0,0.4891709089279175
test_0085_r3072_c9273,2,1,0,1,2,0.0,0.10247264057397842
test_0086_r3072_c9657,0,1,0,1,0,0.0,0.12131471931934357
test_0087_r3072_c10041,0,0,0,0,0,0.0,0.0
test_0088_r3072_c10425,0,2,0,2,0,0.0,0.197340726852417
test_0089_r3072_c10470,0,1,0,1,0,0.0,0.15068359673023224
test_0090_r3456_c7353,3,2,0,2,3,0.0,0.5786857008934021
test_0091_r3456_c7737,1,0,0,0,1,0.0,0.0
test_0092_r3456_c8121,0,0,0,0,0,0.0,0.0
test_0093_r3456_c8505,0,1,0,1,0,0.0,0.21823546290397644
test_0094_r3456_c8889,0,0,0,0,0,0.0,0.0
test_0095_r3456_c9273,0,6,0,6,0,0.0,0.2978500723838806
test_0096_r3456_c9657,2,6,2,4,0,0.3397553265094757,0.21386630833148956
test_0097_r3456_c10041,1,1,1,0,0,0.36181241273880005,0.0
test_0098_r3456_c10425,0,0,0,0,0,0.0,0.0
test_0099_r3456_c10470,0,0,0,0,0,0.0,0.0
test_0100_r3840_c7353,4,1,0,1,4,0.0,0.2797454595565796
test_0101_r3840_c7737,0,0,0,0,0,0.0,0.0
test_0102_r3840_c8121,0,0,0,0,0,0.0,0.0
test_0103_r3840_c8505,0,0,0,0,0,0.0,0.0
test_0104_r3840_c8889,0,0,0,0,0,0.0,0.0
test_0105_r3840_c9273,0,4,0,4,0,0.0,0.40551209449768066
test_0106_r3840_c9657,3,12,3,9,0,0.32877984642982483,0.32579660415649414
test_0107_r3840_c10041,1,2,1,1,0,0.27614834904670715,0.27816200256347656
test_0108_r3840_c10425,0,0,0,0,0,0.0,0.0
test_0109_r3840_c10470,0,0,0,0,0,0.0,0.0
test_0110_r4224_c7353,5,4,3,1,2,0.6919817328453064,0.11045419424772263
test_0111_r4224_c7737,1,3,1,2,0,0.7088672518730164,0.1664075404405594
test_0112_r4224_c8121,0,0,0,0,0,0.0,0.0
test_0113_r4224_c8505,0,0,0,0,0,0.0,0.0
test_0114_r4224_c8889,0,0,0,0,0,0.0,0.0
test_0115_r4224_c9273,0,0,0,0,0,0.0,0.0
test_0116_r4224_c9657,0,1,0,1,0,0.0,0.2688187062740326
test_0117_r4224_c10041,0,0,0,0,0,0.0,0.0
test_0118_r4224_c10425,0,0,0,0,0,0.0,0.0
test_0119_r4224_c10470,0,0,0,0,0,0.0,0.0
test_0120_r4608_c7353,1,1,0,1,1,0.0,0.16062359511852264
test_0121_r4608_c7737,0,0,0,0,0,0.0,0.0
test_0122_r4608_c8121,0,0,0,0,0,0.0,0.0
test_0123_r4608_c8505,0,1,0,1,0,0.0,0.10326672345399857
test_0124_r4608_c8889,0,0,0,0,0,0.0,0.0
test_0125_r4608_c9273,0,0,0,0,0,0.0,0.0
test_0126_r4608_c9657,0,0,0,0,0,0.0,0.0
test_0127_r4608_c10041,1,2,1,1,0,0.5593879222869873,0.2852756977081299
test_0128_r4608_c10425,0,0,0,0,0,0.0,0.0
test_0129_r4608_c10470,0,0,0,0,0,0.0,0.0
test_0130_r4992_c7353,3,0,0,0,3,0.0,0.0
test_0131_r4992_c7737,0,0,0,0,0,0.0,0.0
test_0132_r4992_c8121,0,0,0,0,0,0.0,0.0
test_0133_r4992_c8505,0,0,0,0,0,0.0,0.0
test_0134_r4992_c8889,0,0,0,0,0,0.0,0.0
test_0135_r4992_c9273,0,1,0,1,0,0.0,0.19324131309986115
test_0136_r4992_c9657,0,0,0,0,0,0.0,0.0
test_0137_r4992_c10041,0,0,0,0,0,0.0,0.0
test_0138_r4992_c10425,1,2,1,1,0,0.4714440107345581,0.1540333330631256
test_0139_r4992_c10470,1,2,1,1,0,0.4389328062534332,0.14802294969558716
test_0140_r5376_c7353,3,8,3,5,0,0.6407589912414551,0.15067146718502045
test_0141_r5376_c7737,2,1,0,1,2,0.0,0.1214970052242279
test_0142_r5376_c8121,0,1,0,1,0,0.0,0.278538316488266
test_0143_r5376_c8505,0,1,0,1,0,0.0,0.28895121812820435
test_0144_r5376_c8889,0,0,0,0,0,0.0,0.0
test_0145_r5376_c9273,0,0,0,0,0,0.0,0.0
test_0146_r5376_c9657,0,0,0,0,0,0.0,0.0
test_0147_r5376_c10041,0,1,0,1,0,0.0,0.10126843303442001
test_0148_r5376_c10425,0,0,0,0,0,0.0,0.0
test_0149_r5376_c10470,0,0,0,0,0,0.0,0.0
test_0150_r5760_c7353,2,0,0,0,2,0.0,0.0
test_0151_r5760_c7737,5,1,1,0,4,0.12212130427360535,0.0
test_0152_r5760_c8121,0,0,0,0,0,0.0,0.0
test_0153_r5760_c8505,0,0,0,0,0,0.0,0.0
test_0154_r5760_c8889,0,0,0,0,0,0.0,0.0
test_0155_r5760_c9273,0,0,0,0,0,0.0,0.0
test_0156_r5760_c9657,0,0,0,0,0,0.0,0.0
test_0157_r5760_c10041,0,0,0,0,0,0.0,0.0
test_0158_r5760_c10425,0,2,0,2,0,0.0,0.14880484342575073
test_0159_r5760_c10470,0,1,0,1,0,0.0,0.16144929826259613
test_0160_r6144_c7353,0,5,0,5,0,0.0,0.7179955840110779
test_0161_r6144_c7737,2,1,0,1,2,0.0,0.10832000523805618
test_0162_r6144_c8121,0,0,0,0,0,0.0,0.0
test_0163_r6144_c8505,0,0,0,0,0,0.0,0.0
test_0164_r6144_c8889,0,1,0,1,0,0.0,0.1310122311115265
test_0165_r6144_c9273,0,0,0,0,0,0.0,0.0
test_0166_r6144_c9657,0,0,0,0,0,0.0,0.0
test_0167_r6144_c10041,0,0,0,0,0,0.0,0.0
test_0168_r6144_c10425,0,2,0,2,0,0.0,0.23272964358329773
test_0169_r6144_c10470,0,2,0,2,0,0.0,0.2511688470840454
test_0170_r6528_c7353,1,1,0,1,1,0.0,0.1192217469215393
test_0171_r6528_c7737,0,1,0,1,0,0.0,0.1362578123807907
test_0172_r6528_c8121,0,1,0,1,0,0.0,0.11817061901092529
test_0173_r6528_c8505,0,3,0,3,0,0.0,0.314445436000824
test_0174_r6528_c8889,0,4,0,4,0,0.0,0.20054560899734497
test_0175_r6528_c9273,0,0,0,0,0,0.0,0.0
test_0176_r6528_c9657,0,0,0,0,0,0.0,0.0
test_0177_r6528_c10041,0,0,0,0,0,0.0,0.0
test_0178_r6528_c10425,0,0,0,0,0,0.0,0.0
test_0179_r6528_c10470,0,0,0,0,0,0.0,0.0
test_0180_r6912_c7353,2,4,1,3,1,0.5569149851799011,0.17061041295528412
test_0181_r6912_c7737,1,3,1,2,0,0.17116568982601166,0.13984592258930206
test_0182_r6912_c8121,0,2,0,2,0,0.0,0.3974750339984894
test_0183_r6912_c8505,2,5,0,5,2,0.0,0.382469117641449
test_0184_r6912_c8889,2,1,0,1,2,0.0,0.14549027383327484
test_0185_r6912_c9273,0,1,0,1,0,0.0,0.11525838077068329
test_0186_r6912_c9657,0,1,0,1,0,0.0,0.27300286293029785
test_0187_r6912_c10041,0,1,0,1,0,0.0,0.29428932070732117
test_0188_r6912_c10425,0,0,0,0,0,0.0,0.0
test_0189_r6912_c10470,0,0,0,0,0,0.0,0.0
test_0190_r7296_c7353,4,2,0,2,4,0.0,0.12588907778263092
test_0191_r7296_c7737,3,3,2,1,1,0.2584540843963623,0.1359800398349762
test_0192_r7296_c8121,1,1,1,0,0,0.3075816035270691,0.0
test_0193_r7296_c8505,0,1,0,1,0,0.0,0.3279690146446228
test_0194_r7296_c8889,1,0,0,0,1,0.0,0.0
test_0195_r7296_c9273,3,4,0,4,3,0.0,0.3808771073818207
test_0196_r7296_c9657,0,11,0,11,0,0.0,0.33262354135513306
test_0197_r7296_c10041,0,7,0,7,0,0.0,0.311286598443985
test_0198_r7296_c10425,1,0,0,0,1,0.0,0.0
test_0199_r7296_c10470,1,0,0,0,1,0.0,0.0
test_0200_r7680_c7353,1,4,0,4,1,0.0,0.2333688586950302
test_0201_r7680_c7737,4,3,1,2,3,0.11906185746192932,0.11944158375263214
test_0202_r7680_c8121,2,4,2,2,0,0.26207634806632996,0.12457568943500519
test_0203_r7680_c8505,0,0,0,0,0,0.0,0.0
test_0204_r7680_c8889,0,0,0,0,0,0.0,0.0
test_0205_r7680_c9273,1,0,0,0,1,0.0,0.0
test_0206_r7680_c9657,5,8,1,7,4,0.3851764500141144,0.4371625781059265
test_0207_r7680_c10041,1,5,1,4,0,0.39408743381500244,0.3057657480239868
test_0208_r7680_c10425,1,0,0,0,1,0.0,0.0
test_0209_r7680_c10470,1,0,0,0,1,0.0,0.0
test_0210_r8064_c7353,3,5,2,3,1,0.5055674910545349,0.5434109568595886
test_0211_r8064_c7737,3,1,1,0,2,0.43237313628196716,0.0
test_0212_r8064_c8121,1,2,1,1,0,0.16965211927890778,0.1323099434375763
test_0213_r8064_c8505,0,0,0,0,0,0.0,0.0
test_0214_r8064_c8889,2,0,0,0,2,0.0,0.0
test_0215_r8064_c9273,6,6,2,4,4,0.5332955121994019,0.2310255467891693
test_0216_r8064_c9657,2,6,2,4,0,0.4338299036026001,0.45851466059684753
test_0217_r8064_c10041,3,7,2,5,1,0.4181147515773773,0.4734669029712677
test_0218_r8064_c10425,1,0,0,0,1,0.0,0.0
test_0219_r8064_c10470,1,0,0,0,1,0.0,0.0
test_0220_r8448_c7353,5,14,2,12,3,0.5851126313209534,0.21916113793849945
test_0221_r8448_c7737,4,8,0,8,4,0.0,0.4193861186504364
test_0222_r8448_c8121,3,8,0,8,3,0.0,0.4300461411476135
test_0223_r8448_c8505,2,3,1,2,1,0.6587795615196228,0.20104381442070007
test_0224_r8448_c8889,1,2,1,1,0,0.4980727434158325,0.47840240597724915
test_0225_r8448_c9273,0,0,0,0,0,0.0,0.0
test_0226_r8448_c9657,0,0,0,0,0,0.0,0.0
test_0227_r8448_c10041,0,3,0,3,0,0.0,0.4223478138446808
test_0228_r8448_c10425,0,1,0,1,0,0.0,0.46893370151519775
test_0229_r8448_c10470,0,1,0,1,0,0.0,0.4965260624885559
test_0230_r8832_c7353,3,12,2,10,1,0.3479059040546417,0.18083426356315613
test_0231_r8832_c7737,3,13,1,12,2,0.5007117986679077,0.3863399922847748
test_0232_r8832_c8121,2,8,0,8,2,0.0,0.46610769629478455
test_0233_r8832_c8505,2,4,1,3,1,0.5148417949676514,0.2117336541414261
test_0234_r8832_c8889,3,8,3,5,0,0.5629444122314453,0.4139227569103241
test_0235_r8832_c9273,2,10,2,8,0,0.5562442541122437,0.5763514637947083
test_0236_r8832_c9657,1,8,1,7,0,0.6532663106918335,0.5822082757949829
test_0237_r8832_c10041,2,4,2,2,0,0.5878563523292542,0.11778785288333893
test_0238_r8832_c10425,1,4,1,3,0,0.5608121752738953,0.40293726325035095
test_0239_r8832_c10470,1,6,1,5,0,0.612123429775238,0.418304443359375
test_0240_r9216_c7353,9,6,1,5,8,0.16539016366004944,0.13020645081996918
test_0241_r9216_c7737,3,4,2,2,1,0.5815134644508362,0.1850043684244156
test_0242_r9216_c8121,3,8,2,6,1,0.25597840547561646,0.22080709040164948
test_0243_r9216_c8505,0,0,0,0,0,0.0,0.0
test_0244_r9216_c8889,3,5,2,3,1,0.5516265630722046,0.41118934750556946
test_0245_r9216_c9273,5,7,3,4,2,0.6774715185165405,0.4222084581851959
test_0246_r9216_c9657,10,8,5,3,5,0.6726791858673096,0.2619670033454895
test_0247_r9216_c10041,7,6,3,3,4,0.5616245865821838,0.16260819137096405
test_0248_r9216_c10425,4,5,1,4,3,0.23573830723762512,0.3595367670059204
test_0249_r9216_c10470,4,10,1,9,3,0.22349810600280762,0.336171418428421
test_0250_r9600_c7353,2,6,0,6,2,0.0,0.39737772941589355
test_0251_r9600_c7737,1,9,1,8,0,0.5648841261863708,0.38537299633026123
test_0252_r9600_c8121,4,14,3,11,1,0.5640806555747986,0.3235644996166229
test_0253_r9600_c8505,0,4,0,4,0,0.0,0.42420268058776855
test_0254_r9600_c8889,0,1,0,1,0,0.0,0.10409706830978394
test_0255_r9600_c9273,1,0,0,0,1,0.0,0.0
test_0256_r9600_c9657,2,2,2,0,0,0.3071889281272888,0.0
test_0257_r9600_c10041,1,1,0,1,1,0.0,0.3456725776195526
test_0258_r9600_c10425,5,4,2,2,3,0.5113100409507751,0.17672154307365417
test_0259_r9600_c10470,5,6,2,4,3,0.5212370753288269,0.2406361848115921
test_0260_r9984_c7353,5,4,0,4,5,0.0,0.20356549322605133
test_0261_r9984_c7737,3,9,1,8,2,0.3687419593334198,0.3378649353981018
test_0262_r9984_c8121,5,13,4,9,1,0.5776057839393616,0.39356786012649536
test_0263_r9984_c8505,4,6,0,6,4,0.0,0.3721260130405426
test_0264_r9984_c8889,8,3,1,2,7,0.585636556148529,0.24831508100032806
test_0265_r9984_c9273,6,1,1,0,5,0.5430802702903748,0.0
test_0266_r9984_c9657,1,1,1,0,0,0.29321470856666565,0.0
test_0267_r9984_c10041,0,0,0,0,0,0.0,0.0
test_0268_r9984_c10425,4,1,1,0,3,0.5102956295013428,0.0
test_0269_r9984_c10470,4,5,1,4,3,0.535053014755249,0.1948815882205963
test_0270_r10368_c7353,4,1,0,1,4,0.0,0.10227533429861069
test_0271_r10368_c7737,14,7,0,7,14,0.0,0.3531617224216461
test_0272_r10368_c8121,4,11,2,9,2,0.19278515875339508,0.4011467695236206
test_0273_r10368_c8505,2,2,0,2,2,0.0,0.35129693150520325
test_0274_r10368_c8889,5,2,1,1,4,0.15975485742092133,0.28579193353652954
test_0275_r10368_c9273,3,4,2,2,1,0.1511622965335846,0.33286988735198975
test_0276_r10368_c9657,0,3,0,3,0,0.0,0.5438540577888489
test_0277_r10368_c10041,0,1,0,1,0,0.0,0.5021358132362366
test_0278_r10368_c10425,1,2,1,1,0,0.5556492805480957,0.11996018886566162
test_0279_r10368_c10470,3,2,1,1,2,0.5383221507072449,0.1295679658651352
test_0280_r10468_c7353,4,1,0,1,4,0.0,0.10119469463825226
test_0281_r10468_c7737,17,6,0,6,17,0.0,0.34913790225982666
test_0282_r10468_c8121,3,12,2,10,1,0.36286213994026184,0.38225674629211426
test_0283_r10468_c8505,0,3,0,3,0,0.0,0.3491193652153015
test_0284_r10468_c8889,3,2,1,1,2,0.2530711591243744,0.31528595089912415
test_0285_r10468_c9273,2,4,1,3,1,0.12114428728818893,0.43512699007987976
test_0286_r10468_c9657,2,8,2,6,0,0.568575918674469,0.5342682003974915
test_0287_r10468_c10041,0,3,0,3,0,0.0,0.47777220606803894
test_0288_r10468_c10425,1,3,1,2,0,0.6353931427001953,0.13948729634284973
test_0289_r10468_c10470,3,5,1,4,2,0.582842230796814,0.18777334690093994
