tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0145_r5376_c9273,0,0,0,0,0,0.0,0.0
test_0146_r5376_c9657,0,1,0,1,0,0.0,0.11330091953277588
test_0147_r5376_c10041,0,0,0,0,0,0.0,0.0
test_0148_r5376_c10425,0,0,0,0,0,0.0,0.0
test_0149_r5376_c10470,0,0,0,0,0,0.0,0.0
test_0150_r5760_c7353,2,0,0,0,2,0.0,0.0
test_0151_r5760_c7737,5,1,1,0,4,0.27416571974754333,0.0
test_0152_r5760_c8121,0,0,0,0,0,0.0,0.0
test_0153_r5760_c8505,0,0,0,0,0,0.0,0.0
test_0154_r5760_c8889,0,0,0,0,0,0.0,0.0
test_0155_r5760_c9273,0,0,0,0,0,0.0,0.0
test_0156_r5760_c9657,0,0,0,0,0,0.0,0.0
test_0157_r5760_c10041,0,0,0,0,0,0.0,0.0
test_0158_r5760_c10425,0,1,0,1,0,0.0,0.172499880194664
test_0159_r5760_c10470,0,1,0,1,0,0.0,0.16164307296276093
test_0160_r6144_c7353,0,1,0,1,0,0.0,0.7220125794410706
test_0161_r6144_c7737,2,1,0,1,2,0.0,0.271030992269516
test_0162_r6144_c8121,0,0,0,0,0,0.0,0.0
test_0163_r6144_c8505,0,1,0,1,0,0.0,0.12679339945316315
test_0164_r6144_c8889,0,3,0,3,0,0.0,0.15876343846321106
test_0165_r6144_c9273,0,0,0,0,0,0.0,0.0
test_0166_r6144_c9657,0,0,0,0,0,0.0,0.0
test_0167_r6144_c10041,0,0,0,0,0,0.0,0.0
test_0168_r6144_c10425,0,1,0,1,0,0.0,0.17449921369552612
test_0169_r6144_c10470,0,2,0,2,0,0.0,0.2600030303001404
test_0170_r6528_c7353,1,0,0,0,1,0.0,0.0
test_0171_r6528_c7737,0,1,0,1,0,0.0,0.1753944307565689
test_0172_r6528_c8121,0,0,0,0,0,0.0,0.0
test_0173_r6528_c8505,0,3,0,3,0,0.0,0.2553898096084595
test_0174_r6528_c8889,0,1,0,1,0,0.0,0.1524456888437271
test_0175_r6528_c9273,0,0,0,0,0,0.0,0.0
test_0176_r6528_c9657,0,0,0,0,0,0.0,0.0
test_0177_r6528_c10041,0,0,0,0,0,0.0,0.0
test_0178_r6528_c10425,0,0,0,0,0,0.0,0.0
test_0179_r6528_c10470,0,0,0,0,0,0.0,0.0
test_0180_r6912_c7353,2,2,1,1,1,0.7246134877204895,0.16160404682159424
test_0181_r6912_c7737,1,2,0,2,1,0.0,0.1600957214832306
test_0182_r6912_c8121,0,2,0,2,0,0.0,0.1275877058506012
test_0183_r6912_c8505,2,4,0,4,2,0.0,0.5624892711639404
test_0184_r6912_c8889,2,0,0,0,2,0.0,0.0
test_0185_r6912_c9273,0,0,0,0,0,0.0,0.0
test_0186_r6912_c9657,0,3,0,3,0,0.0,0.18903875350952148
test_0187_r6912_c10041,0,0,0,0,0,0.0,0.0
test_0188_r6912_c10425,0,0,0,0,0,0.0,0.0
test_0189_r6912_c10470,0,0,0,0,0,0.0,0.0
test_0190_r7296_c7353,4,1,1,0,3,0.28563302755355835,0.0
test_0191_r7296_c7737,3,1,1,0,2,0.49204131960868835,0.0
test_0192_r7296_c8121,1,2,1,1,0,0.5056347846984863,0.3722783029079437
test_0193_r7296_c8505,0,2,0,2,0,0.0,0.5514636635780334
test_0194_r7296_c8889,1,0,0,0,1,0.0,0.0
test_0195_r7296_c9273,3,3,0,3,3,0.0,0.35664305090904236
test_0196_r7296_c9657,0,11,0,11,0,0.0,0.45959365367889404
test_0197_r7296_c10041,0,2,0,2,0,0.0,0.27881667017936707
test_0198_r7296_c10425,1,0,0,0,1,0.0,0.0
test_0199_r7296_c10470,1,0,0,0,1,0.0,0.0
test_0200_r7680_c7353,1,4,0,4,1,0.0,0.5391321182250977
test_0201_r7680_c7737,4,3,2,1,2,0.30292627215385437,0.10197315365076065
test_0202_r7680_c8121,2,3,1,2,1,0.31791287660598755,0.4508990943431854
test_0203_r7680_c8505,0,1,0,1,0,0.0,0.3750911056995392
test_0204_r7680_c8889,0,0,0,0,0,0.0,0.0
test_0205_r7680_c9273,1,2,0,2,1,0.0,0.17215566337108612
test_0206_r7680_c9657,5,8,2,6,3,0.6604982614517212,0.510368287563324
test_0207_r7680_c10041,1,3,1,2,0,0.2648807764053345,0.17015793919563293
test_0208_r7680_c10425,1,0,0,0,1,0.0,0.0
test_0209_r7680_c10470,1,0,0,0,1,0.0,0.0
test_0210_r8064_c7353,3,8,2,6,1,0.4932915270328522,0.6699001789093018
test_0211_r8064_c7737,3,1,1,0,2,0.6971206068992615,0.0
test_0212_r8064_c8121,1,1,0,1,1,0.0,0.14827395975589752
test_0213_r8064_c8505,0,0,0,0,0,0.0,0.0
test_0214_r8064_c8889,2,1,0,1,2,0.0,0.11770627647638321
test_0215_r8064_c9273,6,2,1,1,5,0.8060070872306824,0.10045569390058517
test_0216_r8064_c9657,2,4,2,2,0,0.8115013837814331,0.5779407620429993
test_0217_r8064_c10041,3,5,2,3,1,0.6393358707427979,0.6676847338676453
test_0218_r8064_c10425,1,0,0,0,1,0.0,0.0
test_0219_r8064_c10470,1,0,0,0,1,0.0,0.0
test_0220_r8448_c7353,5,16,1,15,4,0.7186034321784973,0.3644670248031616
test_0221_r8448_c7737,4,12,0,12,4,0.0,0.6052337288856506
test_0222_r8448_c8121,3,10,1,9,2,0.4332422912120819,0.6576052904129028
test_0223_r8448_c8505,2,3,0,3,2,0.0,0.8357149362564087
test_0224_r8448_c8889,1,2,1,1,0,0.7510082721710205,0.1161397397518158
test_0225_r8448_c9273,0,0,0,0,0,0.0,0.0
test_0226_r8448_c9657,0,0,0,0,0,0.0,0.0
test_0227_r8448_c10041,0,2,0,2,0,0.0,0.6683346629142761
test_0228_r8448_c10425,0,2,0,2,0,0.0,0.4908643066883087
test_0229_r8448_c10470,0,1,0,1,0,0.0,0.4437050521373749
test_0230_r8832_c7353,3,16,0,16,3,0.0,0.31581202149391174
test_0231_r8832_c7737,3,7,1,6,2,0.48990195989608765,0.5742336511611938
test_0232_r8832_c8121,2,4,0,4,2,0.0,0.5446188449859619
test_0233_r8832_c8505,2,4,1,3,1,0.678204357624054,0.23397155106067657
test_0234_r8832_c8889,3,11,3,8,0,0.7545347213745117,0.4824831187725067
test_0235_r8832_c9273,2,9,2,7,0,0.7542689442634583,0.5370228886604309
test_0236_r8832_c9657,1,3,0,3,1,0.0,0.8238670825958252
test_0237_r8832_c10041,2,4,1,3,1,0.6795106530189514,0.7401094436645508
test_0238_r8832_c10425,1,7,1,6,0,0.6975417137145996,0.4182289242744446
test_0239_r8832_c10470,1,7,1,6,0,0.7265368103981018,0.32859212160110474
test_0240_r9216_c7353,9,8,2,6,7,0.3174814283847809,0.23106226325035095
test_0241_r9216_c7737,3,9,1,8,2,0.5552757978439331,0.2914806604385376
test_0242_r9216_c8121,3,17,3,14,0,0.5436306595802307,0.4512441158294678
test_0243_r9216_c8505,0,5,0,5,0,0.0,0.16659937798976898
test_0244_r9216_c8889,3,11,2,9,1,0.7081013917922974,0.4921202063560486
test_0245_r9216_c9273,5,12,3,9,2,0.8013638854026794,0.49851465225219727
test_0246_r9216_c9657,10,7,4,3,6,0.8069435358047485,0.8180689215660095
test_0247_r9216_c10041,7,5,2,3,5,0.7929555177688599,0.7133769989013672
test_0248_r9216_c10425,4,6,2,4,2,0.48086339235305786,0.40190577507019043
test_0249_r9216_c10470,4,7,2,5,2,0.4764237403869629,0.47225919365882874
test_0250_r9600_c7353,2,18,1,17,1,0.18507525324821472,0.5671033263206482
test_0251_r9600_c7737,1,10,1,9,0,0.7940549850463867,0.3766334056854248
test_0252_r9600_c8121,4,22,3,19,1,0.7970685958862305,0.506897509098053
test_0253_r9600_c8505,0,10,0,10,0,0.0,0.5949797034263611
test_0254_r9600_c8889,0,2,0,2,0,0.0,0.1728907972574234
test_0255_r9600_c9273,1,1,0,1,1,0.0,0.14102885127067566
test_0256_r9600_c9657,2,5,2,3,0,0.2247346192598343,0.15656477212905884
test_0257_r9600_c10041,1,1,1,0,0,0.14820578694343567,0.0
test_0258_r9600_c10425,5,2,2,0,3,0.56013023853302,0.0
test_0259_r9600_c10470,5,4,2,2,3,0.6090957522392273,0.48695409297943115
test_0260_r9984_c7353,5,1,0,1,5,0.0,0.2503083050251007
test_0261_r9984_c7737,3,12,2,10,1,0.6896064877510071,0.768961489200592
test_0262_r9984_c8121,5,15,4,11,1,0.7307130694389343,0.7732521295547485
test_0263_r9984_c8505,4,11,0,11,4,0.0,0.6346924304962158
test_0264_r9984_c8889,8,5,2,3,6,0.6654574871063232,0.21130140125751495
test_0265_r9984_c9273,6,3,2,1,4,0.7098686099052429,0.11035729199647903
test_0266_r9984_c9657,1,3,1,2,0,0.22664804756641388,0.15854914486408234
test_0267_r9984_c10041,0,1,0,1,0,0.0,0.16412901878356934
test_0268_r9984_c10425,4,2,1,1,3,0.5576639175415039,0.16338807344436646
test_0269_r9984_c10470,4,5,1,4,3,0.625195324420929,0.16360287368297577
test_0270_r10368_c7353,4,6,1,5,3,0.15996882319450378,0.410212904214859
test_0271_r10368_c7737,14,10,1,9,13,0.1848519742488861,0.7939538955688477
test_0272_r10368_c8121,4,9,2,7,2,0.4396558403968811,0.7978743314743042
test_0273_r10368_c8505,2,3,0,3,2,0.0,0.45729362964630127
test_0274_r10368_c8889,5,3,1,2,4,0.1135077029466629,0.7450454831123352
test_0275_r10368_c9273,3,6,2,4,1,0.4133654236793518,0.34374552965164185
test_0276_r10368_c9657,0,2,0,2,0,0.0,0.595507025718689
test_0277_r10368_c10041,0,1,0,1,0,0.0,0.573341429233551
test_0278_r10368_c10425,1,1,1,0,0,0.7649745941162109,0.0
test_0279_r10368_c10470,3,1,1,0,2,0.7695587277412415,0.0
test_0280_r10468_c7353,4,10,1,9,3,0.2071794718503952,0.4196515679359436
test_0281_r10468_c7737,17,7,0,7,17,0.0,0.27142950892448425
test_0282_r10468_c8121,3,9,1,8,2,0.2665000557899475,0.5955376029014587
test_0283_r10468_c8505,0,3,0,3,0,0.0,0.4509609639644623
test_0284_r10468_c8889,3,5,1,4,2,0.19539564847946167,0.6981892585754395
test_0285_r10468_c9273,2,5,2,3,0,0.4174294173717499,0.2938447892665863
test_0286_r10468_c9657,2,5,1,4,1,0.7047601342201233,0.6216211915016174
test_0287_r10468_c10041,0,2,0,2,0,0.0,0.521831214427948
test_0288_r10468_c10425,1,3,1,2,0,0.7642640471458435,0.12093693763017654
test_0289_r10468_c10470,3,2,1,1,2,0.7861049771308899,0.13147762417793274
