tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0026_r768_c9658,1,2,0,2,1,0.0,0.144731804728508
test_0027_r768_c10042,0,0,0,0,0,0.0,0.0
test_0028_r768_c10426,1,1,1,0,0,0.2854126989841461,0.0
test_0029_r768_c10470,1,2,1,1,0,0.2641247510910034,0.15007175505161285
test_0030_r1152_c7354,1,2,0,2,1,0.0,0.3145869970321655
test_0031_r1152_c7738,1,0,0,0,1,0.0,0.0
test_0032_r1152_c8122,0,0,0,0,0,0.0,0.0
test_0033_r1152_c8506,0,0,0,0,0,0.0,0.0
test_0034_r1152_c8890,1,6,1,5,0,0.16560609638690948,0.20992928743362427
test_0035_r1152_c9274,2,6,1,5,1,0.1695825457572937,0.2246088832616806
test_0036_r1152_c9658,0,0,0,0,0,0.0,0.0
test_0037_r1152_c10042,0,0,0,0,0,0.0,0.0
test_0038_r1152_c10426,0,0,0,0,0,0.0,0.0
test_0039_r1152_c10470,0,0,0,0,0,0.0,0.0
test_0040_r1536_c7354,1,0,0,0,1,0.0,0.0
test_0041_r1536_c7738,0,0,0,0,0,0.0,0.0
test_0042_r1536_c8122,0,0,0,0,0,0.0,0.0
test_0043_r1536_c8506,0,0,0,0,0,0.0,0.0
test_0044_r1536_c8890,0,0,0,0,0,0.0,0.0
test_0045_r1536_c9274,0,2,0,2,0,0.0,0.16702280938625336
test_0046_r1536_c9658,0,0,0,0,0,0.0,0.0
test_0047_r1536_c10042,0,0,0,0,0,0.0,0.0
test_0048_r1536_c10426,0,0,0,0,0,0.0,0.0
test_0049_r1536_c10470,0,0,0,0,0,0.0,0.0
test_0050_r1920_c7354,1,0,0,0,1,0.0,0.0
test_0051_r1920_c7738,0,0,0,0,0,0.0,0.0
test_0052_r1920_c8122,0,0,0,0,0,0.0,0.0
test_0053_r1920_c8506,0,0,0,0,0,0.0,0.0
test_0054_r1920_c8890,0,0,0,0,0,0.0,0.0
test_0055_r1920_c9274,0,2,0,2,0,0.0,0.17341789603233337
test_0056_r1920_c9658,0,0,0,0,0,0.0,0.0
test_0057_r1920_c10042,1,0,0,0,1,0.0,0.0
test_0058_r1920_c10426,0,0,0,0,0,0.0,0.0
test_0059_r1920_c10470,0,0,0,0,0,0.0,0.0
test_0060_r2304_c7354,2,3,0,3,2,0.0,0.189839169383049
test_0061_r2304_c7738,0,0,0,0,0,0.0,0.0
test_0062_r2304_c8122,0,0,0,0,0,0.0,0.0
test_0063_r2304_c8506,0,0,0,0,0,0.0,0.0
test_0064_r2304_c8890,0,0,0,0,0,0.0,0.0
test_0065_r2304_c9274,0,0,0,0,0,0.0,0.0
test_0066_r2304_c9658,0,0,0,0,0,0.0,0.0
test_0067_r2304_c10042,2,2,0,2,2,0.0,0.16008898615837097
test_0068_r2304_c10426,1,0,0,0,1,0.0,0.0
test_0069_r2304_c10470,1,1,0,1,1,0.0,0.11925279349088669
test_0070_r2688_c7354,0,3,0,3,0,0.0,0.16910946369171143
test_0071_r2688_c7738,0,0,0,0,0,0.0,0.0
test_0072_r2688_c8122,0,0,0,0,0,0.0,0.0
test_0073_r2688_c8506,0,0,0,0,0,0.0,0.0
test_0074_r2688_c8890,0,0,0,0,0,0.0,0.0
test_0075_r2688_c9274,0,0,0,0,0,0.0,0.0
test_0076_r2688_c9658,0,0,0,0,0,0.0,0.0
test_0077_r2688_c10042,0,0,0,0,0,0.0,0.0
test_0078_r2688_c10426,0,0,0,0,0,0.0,0.0
test_0079_r2688_c10470,0,0,0,0,0,0.0,0.0
test_0080_r3072_c7354,1,0,0,0,1,0.0,0.0
test_0081_r3072_c7738,1,2,0,2,1,0.0,0.2338239699602127
test_0082_r3072_c8122,0,0,0,0,0,0.0,0.0
test_0083_r3072_c8506,0,0,0,0,0,0.0,0.0
test_0084_r3072_c8890,0,1,0,1,0,0.0,0.12772396206855774
test_0085_r3072_c9274,0,1,0,1,0,0.0,0.11086569726467133
test_0086_r3072_c9658,0,0,0,0,0,0.0,0.0
test_0087_r3072_c10042,0,0,0,0,0,0.0,0.0
test_0088_r3072_c10426,0,0,0,0,0,0.0,0.0
test_0089_r3072_c10470,0,0,0,0,0,0.0,0.0
test_0090_r3456_c7354,7,4,2,2,5,0.23111526668071747,0.14644336700439453
test_0091_r3456_c7738,1,0,0,0,1,0.0,0.0
test_0092_r3456_c8122,0,0,0,0,0,0.0,0.0
test_0093_r3456_c8506,0,0,0,0,0,0.0,0.0
test_0094_r3456_c8890,0,1,0,1,0,0.0,0.1266627013683319
test_0095_r3456_c9274,0,0,0,0,0,0.0,0.0
test_0096_r3456_c9658,0,0,0,0,0,0.0,0.0
test_0097_r3456_c10042,0,0,0,0,0,0.0,0.0
test_0098_r3456_c10426,0,0,0,0,0,0.0,0.0
test_0099_r3456_c10470,0,0,0,0,0,0.0,0.0
test_0100_r3840_c7354,4,2,1,1,3,0.23797501623630524,0.15824154019355774
test_0101_r3840_c7738,0,0,0,0,0,0.0,0.0
test_0102_r3840_c8122,1,0,0,0,1,0.0,0.0
test_0103_r3840_c8506,1,0,0,0,1,0.0,0.0
test_0104_r3840_c8890,0,0,0,0,0,0.0,0.0
test_0105_r3840_c9274,0,0,0,0,0,0.0,0.0
test_0106_r3840_c9658,0,0,0,0,0,0.0,0.0
test_0107_r3840_c10042,0,0,0,0,0,0.0,0.0
test_0108_r3840_c10426,0,0,0,0,0,0.0,0.0
test_0109_r3840_c10470,0,2,0,2,0,0.0,0.16630351543426514
test_0110_r4224_c7354,6,9,3,6,3,0.42054346203804016,0.3578830361366272
test_0111_r4224_c7738,1,4,1,3,0,0.4103001058101654,0.3703445494174957
test_0112_r4224_c8122,0,0,0,0,0,0.0,0.0
test_0113_r4224_c8506,0,0,0,0,0,0.0,0.0
test_0114_r4224_c8890,0,0,0,0,0,0.0,0.0
test_0115_r4224_c9274,0,0,0,0,0,0.0,0.0
test_0116_r4224_c9658,0,0,0,0,0,0.0,0.0
test_0117_r4224_c10042,0,0,0,0,0,0.0,0.0
test_0118_r4224_c10426,0,0,0,0,0,0.0,0.0
test_0119_r4224_c10470,0,0,0,0,0,0.0,0.0
test_0120_r4608_c7354,2,5,0,5,2,0.0,0.19803524017333984
test_0121_r4608_c7738,0,0,0,0,0,0.0,0.0
test_0122_r4608_c8122,0,0,0,0,0,0.0,0.0
test_0123_r4608_c8506,1,0,0,0,1,0.0,0.0
test_0124_r4608_c8890,0,0,0,0,0,0.0,0.0
test_0125_r4608_c9274,0,2,0,2,0,0.0,0.27975890040397644
test_0126_r4608_c9658,0,0,0,0,0,0.0,0.0
test_0127_r4608_c10042,0,0,0,0,0,0.0,0.0
test_0128_r4608_c10426,0,0,0,0,0,0.0,0.0
test_0129_r4608_c10470,0,0,0,0,0,0.0,0.0
test_0130_r4992_c7354,7,4,1,3,6,0.21630343794822693,0.11514027416706085
test_0131_r4992_c7738,2,3,1,2,1,0.15759462118148804,0.12167856842279434
test_0132_r4992_c8122,0,0,0,0,0,0.0,0.0
test_0133_r4992_c8506,0,0,0,0,0,0.0,0.0
test_0134_r4992_c8890,0,0,0,0,0,0.0,0.0
test_0135_r4992_c9274,0,0,0,0,0,0.0,0.0
test_0136_r4992_c9658,0,0,0,0,0,0.0,0.0
test_0137_r4992_c10042,0,0,0,0,0,0.0,0.0
test_0138_r4992_c10426,1,2,1,1,0,0.14848297834396362,0.1410786509513855
test_0139_r4992_c10470,1,2,1,1,0,0.17530831694602966,0.12250581383705139
test_0140_r5376_c7354,9,12,2,10,7,0.6354156136512756,0.5617835521697998
test_0141_r5376_c7738,5,1,0,1,5,0.0,0.1296575665473938
test_0142_r5376_c8122,0,0,0,0,0,0.0,0.0
test_0143_r5376_c8506,0,0,0,0,0,0.0,0.0
test_0144_r5376_c8890,0,0,0,0,0,0.0,0.0
test_0145_r5376_c9274,0,0,0,0,0,0.0,0.0
test_0146_r5376_c9658,0,0,0,0,0,0.0,0.0
test_0147_r5376_c10042,0,0,0,0,0,0.0,0.0
test_0148_r5376_c10426,0,0,0,0,0,0.0,0.0
test_0149_r5376_c10470,0,0,0,0,0,0.0,0.0
test_0150_r5760_c7354,1,2,0,2,1,0.0,0.14119945466518402
test_0151_r5760_c7738,2,2,0,2,2,0.0,0.11932724714279175
test_0152_r5760_c8122,0,3,0,3,0,0.0,0.15536540746688843
test_0153_r5760_c8506,0,0,0,0,0,0.0,0.0
test_0154_r5760_c8890,0,0,0,0,0,0.0,0.0
test_0155_r5760_c9274,0,0,0,0,0,0.0,0.0
test_0156_r5760_c9658,0,0,0,0,0,0.0,0.0
test_0157_r5760_c10042,0,0,0,0,0,0.0,0.0
test_0158_r5760_c10426,0,0,0,0,0,0.0,0.0
test_0159_r5760_c10470,0,0,0,0,0,0.0,0.0
test_0160_r6144_c7354,0,3,0,3,0,0.0,0.35387560725212097
test_0161_r6144_c7738,1,0,0,0,1,0.0,0.0
test_0162_r6144_c8122,0,0,0,0,0,0.0,0.0
test_0163_r6144_c8506,0,0,0,0,0,0.0,0.0
test_0164_r6144_c8890,0,0,0,0,0,0.0,0.0
test_0165_r6144_c9274,0,0,0,0,0,0.0,0.0
test_0166_r6144_c9658,0,0,0,0,0,0.0,0.0
test_0167_r6144_c10042,0,0,0,0,0,0.0,0.0
test_0168_r6144_c10426,0,0,0,0,0,0.0,0.0
test_0169_r6144_c10470,0,0,0,0,0,0.0,0.0
test_0170_r6528_c7354,1,1,0,1,1,0.0,0.11170674115419388
test_0171_r6528_c7738,1,0,0,0,1,0.0,0.0
test_0172_r6528_c8122,0,0,0,0,0,0.0,0.0
test_0173_r6528_c8506,0,2,0,2,0,0.0,0.16093365848064423
test_0174_r6528_c8890,0,0,0,0,0,0.0,0.0
test_0175_r6528_c9274,0,0,0,0,0,0.0,0.0
test_0176_r6528_c9658,0,0,0,0,0,0.0,0.0
test_0177_r6528_c10042,0,0,0,0,0,0.0,0.0
test_0178_r6528_c10426,0,0,0,0,0,0.0,0.0
test_0179_r6528_c10470,0,0,0,0,0,0.0,0.0
test_0180_r6912_c7354,2,7,1,6,1,0.3572230041027069,0.39474937319755554
test_0181_r6912_c7738,3,8,1,7,2,0.26699110865592957,0.19299115240573883
test_0182_r6912_c8122,2,3,0,3,2,0.0,0.13027337193489075
test_0183_r6912_c8506,3,0,0,0,3,0.0,0.0
test_0184_r6912_c8890,6,0,0,0,6,0.0,0.0
test_0185_r6912_c9274,0,0,0,0,0,0.0,0.0
test_0186_r6912_c9658,0,0,0,0,0,0.0,0.0
test_0187_r6912_c10042,0,0,0,0,0,0.0,0.0
test_0188_r6912_c10426,0,0,0,0,0,0.0,0.0
test_0189_r6912_c10470,0,0,0,0,0,0.0,0.0
test_0190_r7296_c7354,3,4,0,4,3,0.0,0.21929152309894562
test_0191_r7296_c7738,3,7,2,5,1,0.29766321182250977,0.4267555773258209
test_0192_r7296_c8122,2,4,1,3,1,0.26953792572021484,0.40738222002983093
test_0193_r7296_c8506,0,0,0,0,0,0.0,0.0
test_0194_r7296_c8890,1,0,0,0,1,0.0,0.0
test_0195_r7296_c9274,5,0,0,0,5,0.0,0.0
test_0196_r7296_c9658,0,0,0,0,0,0.0,0.0
test_0197_r7296_c10042,0,0,0,0,0,0.0,0.0
test_0198_r7296_c10426,1,2,1,1,0,0.22864289581775665,0.12477284669876099
test_0199_r7296_c10470,1,2,1,1,0,0.16779017448425293,0.1544155329465866
test_0200_r7680_c7354,0,3,0,3,0,0.0,0.2620415985584259
test_0201_r7680_c7738,2,7,1,6,1,0.35626697540283203,0.2988581359386444
test_0202_r7680_c8122,3,2,1,1,2,0.30888473987579346,0.2885258197784424
test_0203_r7680_c8506,1,0,0,0,1,0.0,0.0
test_0204_r7680_c8890,1,0,0,0,1,0.0,0.0
test_0205_r7680_c9274,3,0,0,0,3,0.0,0.0
test_0206_r7680_c9658,4,5,1,4,3,0.1895575076341629,0.1766190379858017
test_0207_r7680_c10042,2,0,0,0,2,0.0,0.0
test_0208_r7680_c10426,1,2,1,1,0,0.2154344618320465,0.11631818860769272
test_0209_r7680_c10470,1,3,1,2,0,0.18592345714569092,0.16300348937511444
test_0210_r8064_c7354,2,2,1,1,1,0.450156033039093,0.2959773540496826
test_0211_r8064_c7738,2,7,1,6,1,0.45061787962913513,0.46827641129493713
test_0212_r8064_c8122,2,3,0,3,2,0.0,0.18445777893066406
test_0213_r8064_c8506,1,0,0,0,1,0.0,0.0
test_0214_r8064_c8890,2,2,1,1,1,0.23406247794628143,0.10855100303888321
test_0215_r8064_c9274,4,8,2,6,2,0.2967427968978882,0.27238956093788147
test_0216_r8064_c9658,1,6,1,5,0,0.3048371374607086,0.45681464672088623
test_0217_r8064_c10042,2,2,0,2,2,0.0,0.22203686833381653
test_0218_r8064_c10426,1,0,0,0,1,0.0,0.0
test_0219_r8064_c10470,1,0,0,0,1,0.0,0.0
test_0220_r8448_c7354,1,3,1,2,0,0.4099045395851135,0.21887066960334778
test_0221_r8448_c7738,2,4,0,4,2,0.0,0.19480416178703308
test_0222_r8448_c8122,4,6,0,6,4,0.0,0.24132975935935974
test_0223_r8448_c8506,3,3,1,2,2,0.5015943050384521,0.437552273273468
test_0224_r8448_c8890,0,2,0,2,0,0.0,0.3706715404987335
test_0225_r8448_c9274,0,0,0,0,0,0.0,0.0
test_0226_r8448_c9658,2,4,0,4,2,0.0,0.15543876588344574
test_0227_r8448_c10042,1,1,0,1,1,0.0,0.19886913895606995
test_0228_r8448_c10426,0,1,0,1,0,0.0,0.15330025553703308
test_0229_r8448_c10470,0,0,0,0,0,0.0,0.0
test_0230_r8832_c7354,0,1,0,1,0,0.0,0.11864887177944183
test_0231_r8832_c7738,4,2,1,1,3,0.3462512195110321,0.2973576486110687
test_0232_r8832_c8122,1,0,0,0,1,0.0,0.0
test_0233_r8832_c8506,3,2,0,2,3,0.0,0.18906010687351227
test_0234_r8832_c8890,2,8,1,7,1,0.2456635981798172,0.48490363359451294
test_0235_r8832_c9274,1,10,1,9,0,0.27184754610061646,0.49635639786720276
test_0236_r8832_c9658,3,11,2,9,1,0.4646838307380676,0.3525361716747284
test_0237_r8832_c10042,4,5,2,3,2,0.332213819026947,0.20250269770622253
test_0238_r8832_c10426,2,3,1,2,1,0.3722362220287323,0.256756991147995
test_0239_r8832_c10470,2,3,1,2,1,0.30708542466163635,0.18795907497406006
test_0240_r9216_c7354,3,1,0,1,3,0.0,0.13281181454658508
test_0241_r9216_c7738,4,13,1,12,3,0.2765846252441406,0.27104389667510986
test_0242_r9216_c8122,3,7,2,5,1,0.2328207790851593,0.16144104301929474
test_0243_r9216_c8506,0,1,0,1,0,0.0,0.13750611245632172
test_0244_r9216_c8890,2,7,1,6,1,0.24950581789016724,0.4550042152404785
test_0245_r9216_c9274,3,14,2,12,1,0.55278080701828,0.48610278964042664
test_0246_r9216_c9658,9,20,5,15,4,0.5390163064002991,0.39577269554138184
test_0247_r9216_c10042,5,8,2,6,3,0.2444179505109787,0.38218286633491516
test_0248_r9216_c10426,2,2,1,1,1,0.29536426067352295,0.2190525382757187
test_0249_r9216_c10470,2,3,1,2,1,0.4181833863258362,0.21703483164310455
test_0250_r9600_c7354,3,4,0,4,3,0.0,0.12125478684902191
test_0251_r9600_c7738,3,8,2,6,1,0.2621295750141144,0.2955320179462433
test_0252_r9600_c8122,5,9,4,5,1,0.4430164098739624,0.276810884475708
test_0253_r9600_c8506,1,2,0,2,1,0.0,0.1814512312412262
test_0254_r9600_c8890,1,0,0,0,1,0.0,0.0
test_0255_r9600_c9274,0,4,0,4,0,0.0,0.19557811319828033
test_0256_r9600_c9658,2,6,1,5,1,0.269130676984787,0.22971396148204803
test_0257_r9600_c10042,1,3,1,2,0,0.29148924350738525,0.14993810653686523
test_0258_r9600_c10426,5,5,2,3,3,0.4741789996623993,0.21725334227085114
test_0259_r9600_c10470,5,8,3,5,2,0.47584208846092224,0.3464111089706421
test_0260_r9984_c7354,4,0,0,0,4,0.0,0.0
test_0261_r9984_c7738,4,2,0,2,4,0.0,0.3633585274219513
test_0262_r9984_c8122,5,14,3,11,2,0.4304523169994354,0.4743724465370178
test_0263_r9984_c8506,2,1,0,1,2,0.0,0.17677919566631317
test_0264_r9984_c8890,4,3,1,2,3,0.5570862889289856,0.4323469400405884
test_0265_r9984_c9274,2,3,2,1,0,0.4971765875816345,0.43900689482688904
test_0266_r9984_c9658,1,2,0,2,1,0.0,0.2392895221710205
test_0267_r9984_c10042,1,0,0,0,1,0.0,0.0
test_0268_r9984_c10426,4,5,2,3,2,0.5326829552650452,0.24167339503765106
test_0269_r9984_c10470,4,5,3,2,1,0.5287799835205078,0.38247016072273254
test_0270_r10368_c7354,6,7,1,6,5,0.2308502346277237,0.2141609638929367
test_0271_r10368_c7738,3,4,0,4,3,0.0,0.42203155159950256
test_0272_r10368_c8122,3,13,1,12,2,0.4313865303993225,0.4873032569885254
test_0273_r10368_c8506,2,1,0,1,2,0.0,0.1312296837568283
test_0274_r10368_c8890,5,2,1,1,4,0.11327098309993744,0.11367858201265335
test_0275_r10368_c9274,2,1,0,1,2,0.0,0.13374993205070496
test_0276_r10368_c9658,0,0,0,0,0,0.0,0.0
test_0277_r10368_c10042,0,0,0,0,0,0.0,0.0
test_0278_r10368_c10426,1,4,1,3,0,0.33877360820770264,0.19646267592906952
test_0279_r10368_c10470,2,3,1,2,1,0.41349056363105774,0.1959633231163025
test_0280_r10468_c7354,6,6,1,5,5,0.2185060977935791,0.1772332787513733
test_0281_r10468_c7738,2,8,0,8,2,0.0,0.18602688610553741
test_0282_r10468_c8122,2,10,0,10,2,0.0,0.33110156655311584
test_0283_r10468_c8506,0,1,0,1,0,0.0,0.13780753314495087
test_0284_r10468_c8890,3,0,0,0,3,0.0,0.0
test_0285_r10468_c9274,2,1,0,1,2,0.0,0.1476593315601349
test_0286_r10468_c9658,1,1,1,0,0,0.11925859749317169,0.0
test_0287_r10468_c10042,0,0,0,0,0,0.0,0.0
test_0288_r10468_c10426,1,3,1,2,0,0.2719705402851105,0.1375596821308136
test_0289_r10468_c10470,2,4,1,3,1,0.2915627062320709,0.19810643792152405
